sample_idx,psnr_cnn,psnr_gan,psnr_delta_cnn_minus_gan,psnr_winner,ssim_cnn,ssim_gan,ssim_delta_cnn_minus_gan,ssim_winner,mt_distance_cnn,mt_distance_gan,mt_distance_delta_cnn_minus_gan,mt_distance_winner,pd_distance_cnn,pd_distance_gan,pd_distance_delta_cnn_minus_gan,pd_distance_winner,wpd_bias_cnn,wpd_bias_gan,wpd_bias_delta_cnn_minus_gan,wpd_bias_winner,wpd_mae_cnn,wpd_mae_gan,wpd_mae_delta_cnn_minus_gan,wpd_mae_winner,wpd_rmse_cnn,wpd_rmse_gan,wpd_rmse_delta_cnn_minus_gan,wpd_rmse_winner,wpd_w1_cnn,wpd_w1_gan,wpd_w1_delta_cnn_minus_gan,wpd_w1_winner,psd_log_l2_cnn,psd_log_l2_gan,psd_log_l2_delta_cnn_minus_gan,psd_log_l2_winner,psd_slope_delta_cnn,psd_slope_delta_gan,psd_slope_delta_delta_cnn_minus_gan,psd_slope_delta_winner,psd_slope_abs_delta_cnn,psd_slope_abs_delta_gan,psd_slope_abs_delta_delta_cnn_minus_gan,psd_slope_abs_delta_winner,grad_mae_cnn,grad_mae_gan,grad_mae_delta_cnn_minus_gan,grad_mae_winner,grad_w1_cnn,grad_w1_gan,grad_w1_delta_cnn_minus_gan,grad_w1_winner,grad_kurtosis_delta_cnn,grad_kurtosis_delta_gan,grad_kurtosis_delta_delta_cnn_minus_gan,grad_kurtosis_delta_winner,grad_kurtosis_abs_delta_cnn,grad_kurtosis_abs_delta_gan,grad_kurtosis_abs_delta_delta_cnn_minus_gan,grad_kurtosis_abs_delta_winner,exceed_frac_delta_t5_cnn,exceed_frac_delta_t5_gan,exceed_frac_delta_t5_delta_cnn_minus_gan,exceed_frac_delta_t5_winner,exceed_frac_abs_delta_t5_cnn,exceed_frac_abs_delta_t5_gan,exceed_frac_abs_delta_t5_delta_cnn_minus_gan,exceed_frac_abs_delta_t5_winner,exceed_frac_delta_t10_cnn,exceed_frac_delta_t10_gan,exceed_frac_delta_t10_delta_cnn_minus_gan,exceed_frac_delta_t10_winner,exceed_frac_abs_delta_t10_cnn,exceed_frac_abs_delta_t10_gan,exceed_frac_abs_delta_t10_delta_cnn_minus_gan,exceed_frac_abs_delta_t10_winner,exceed_frac_delta_t15_cnn,exceed_frac_delta_t15_gan,exceed_frac_delta_t15_delta_cnn_minus_gan,exceed_frac_delta_t15_winner,exceed_frac_abs_delta_t15_cnn,exceed_frac_abs_delta_t15_gan,exceed_frac_abs_delta_t15_delta_cnn_minus_gan,exceed_frac_abs_delta_t15_winner,exceed_frac_delta_p90_cnn,exceed_frac_delta_p90_gan,exceed_frac_delta_p90_delta_cnn_minus_gan,exceed_frac_delta_p90_winner,exceed_frac_abs_delta_p90_cnn,exceed_frac_abs_delta_p90_gan,exceed_frac_abs_delta_p90_delta_cnn_minus_gan,exceed_frac_abs_delta_p90_winner,exceed_frac_delta_p95_cnn,exceed_frac_delta_p95_gan,exceed_frac_delta_p95_delta_cnn_minus_gan,exceed_frac_delta_p95_winner,exceed_frac_abs_delta_p95_cnn,exceed_frac_abs_delta_p95_gan,exceed_frac_abs_delta_p95_delta_cnn_minus_gan,exceed_frac_abs_delta_p95_winner,exceed_frac_delta_p99_cnn,exceed_frac_delta_p99_gan,exceed_frac_delta_p99_delta_cnn_minus_gan,exceed_frac_delta_p99_winner,exceed_frac_abs_delta_p99_cnn,exceed_frac_abs_delta_p99_gan,exceed_frac_abs_delta_p99_delta_cnn_minus_gan,exceed_frac_abs_delta_p99_winner
90,29.917500740440193,27.225857962104634,2.6916427783355594,cnn,0.6168543160617044,0.42662846538809435,0.19022585067361003,cnn,5.257880687713623,5.663510322570801,-0.40562963485717773,cnn,22.206834090995343,17.32676746960286,4.8800666213924835,gan,-25.210949227197933,17.792539871758418,-43.00348909895635,gan,98.75238119122952,142.26826441775998,-43.51588322653046,cnn,180.6240740381717,248.3099734000084,-67.6858993618367,cnn,27.271440060215596,18.177518098219178,9.093921961996418,gan,0.8255942423785229,0.477544909685345,0.34804933269317784,gan,-1.1563650171378237,-0.9269931733548815,-0.22937184378294218,gan,1.1563650171378237,0.9269931733548815,0.22937184378294218,gan,0.2773526099146924,0.31411240691416165,-0.03675979699946924,cnn,0.2000677243574337,0.054377428175233916,0.14569029618219978,gan,-6.607797890129849,-4.095846431615751,-2.5119514585140976,gan,6.607797890129849,4.095846431615751,2.5119514585140976,gan,0.009243999999999919,0.011355999999999922,-0.0021120000000000028,cnn,0.009243999999999919,0.011355999999999922,-0.0021120000000000028,cnn,-0.008903999999999995,0.007812000000000013,-0.01671600000000001,gan,0.008903999999999995,0.007812000000000013,0.0010919999999999819,gan,-0.000628,0.00017200000000000006,-0.0008,gan,0.000628,0.00017200000000000006,0.0004559999999999999,gan,-0.010960000000000011,0.006043999999999994,-0.017004000000000005,gan,0.010960000000000011,0.006043999999999994,0.004916000000000018,gan,-0.009396000000000002,0.002671999999999994,-0.012067999999999995,gan,0.009396000000000002,0.002671999999999994,0.006724000000000008,gan,-0.00772,-0.0006399999999999999,-0.00708,gan,0.00772,0.0006399999999999999,0.00708,gan
91,30.77064198739431,28.14429533787995,2.6263466495143604,cnn,0.6047672039717432,0.4209310020874355,0.18383620188430772,cnn,5.508337497711182,5.519831657409668,-0.011494159698486328,cnn,22.30942508877806,16.266054339767617,6.0433707490104425,gan,-26.326763278339264,18.410866152163052,-44.73762943050232,gan,104.59579369570527,149.24059336225568,-44.64479966655041,cnn,193.0959688678879,257.48252952892585,-64.38656066103795,cnn,27.727727474423453,18.532673603373954,9.195053871049499,gan,0.8481384955681821,0.4214782973566805,0.4266601982115016,gan,-1.1215651672411573,-0.9320745422421326,-0.1894906249990247,gan,1.1215651672411573,0.9320745422421326,0.1894906249990247,gan,0.27696959061910514,0.31009789585810976,-0.03312830523900462,cnn,0.19609938679482714,0.05585048974460213,0.140248897050225,gan,-11.222097266995277,-11.147626970969913,-0.07447029602536404,gan,11.222097266995277,11.147626970969913,0.07447029602536404,gan,0.0051720000000000654,0.009036000000000044,-0.0038639999999999786,cnn,0.0051720000000000654,0.009036000000000044,-0.0038639999999999786,cnn,-0.010891999999999985,0.006180000000000019,-0.017072000000000004,gan,0.010891999999999985,0.006180000000000019,0.004711999999999966,gan,-0.001472,0.000588,-0.00206,gan,0.001472,0.000588,0.000884,gan,-0.01126400000000001,0.006379999999999997,-0.017644000000000007,gan,0.01126400000000001,0.006379999999999997,0.004884000000000013,gan,-0.008612000000000002,0.0017079999999999942,-0.010319999999999996,gan,0.008612000000000002,0.0017079999999999942,0.006904000000000007,gan,-0.005448000000000001,0.002156,-0.0076040000000000005,gan,0.005448000000000001,0.002156,0.0032920000000000007,gan
92,31.013298851774596,28.45250020305388,2.5607986487207164,cnn,0.5959477837044546,0.434866021898604,0.16108176180585054,cnn,5.735818386077881,5.677903175354004,0.05791521072387695,gan,22.07932597419188,16.807703363287136,5.271622610904746,gan,-32.485902731701344,22.249163870829985,-54.73506660253133,gan,124.87190197617402,173.27360166649362,-48.4016996903196,cnn,228.45503584478845,307.4015936147459,-78.94655776995742,cnn,34.39555782130183,22.960896499621796,11.434661321680032,gan,0.8519471921149813,0.46793489253320597,0.3840122995817753,gan,-1.1122271385683482,-1.0289064233037917,-0.08332071526455653,gan,1.1122271385683482,1.0289064233037917,0.08332071526455653,gan,0.30007095286464147,0.33620404752662225,-0.03613309466198078,cnn,0.21035331459009776,0.05122179162100526,0.1591315229690925,gan,-8.91155809233602,-7.572312394860077,-1.339245697475942,gan,8.91155809233602,7.572312394860077,1.339245697475942,gan,-0.00046400000000001995,0.0023839999999999417,-0.0028479999999999617,cnn,0.00046400000000001995,0.0023839999999999417,-0.0019199999999999218,cnn,-0.014460000000000028,0.01153599999999999,-0.02599600000000002,gan,0.014460000000000028,0.01153599999999999,0.0029240000000000377,gan,-0.004936,0.0005040000000000001,-0.00544,gan,0.004936,0.0005040000000000001,0.004432,gan,-0.011644000000000002,0.004788000000000001,-0.016432000000000002,gan,0.011644000000000002,0.004788000000000001,0.006856000000000001,gan,-0.010972000000000003,0.0015239999999999976,-0.012496,gan,0.010972000000000003,0.0015239999999999976,0.009448000000000005,gan,-0.006808,0.0010760000000000006,-0.007884,gan,0.006808,0.0010760000000000006,0.005731999999999999,gan
93,30.295336526922462,27.94391713060603,2.3514193963164303,cnn,0.56902873678869,0.42398339796414947,0.14504533882454057,cnn,6.506997585296631,6.816009521484375,-0.30901193618774414,cnn,24.402894658345392,18.13548367922437,6.267410979121021,gan,-43.239029213703674,27.524225799857504,-70.76325501356118,gan,163.5304449855864,221.5383841923986,-58.00793920681221,cnn,288.73965640072527,396.13348272536916,-107.3938263246439,cnn,45.93572940326813,27.93411036307122,18.001619040196907,gan,0.9138022304007428,0.45735169898999745,0.4564505314107454,gan,-1.024317050953112,-0.9819039293354308,-0.04241312161768129,gan,1.024317050953112,0.9819039293354308,0.04241312161768129,gan,0.34020406367899453,0.3717712022734091,-0.03156713859441457,cnn,0.23402462931334256,0.04304778752248488,0.19097684179085767,gan,-4.267304288235781,-1.7926259514273042,-2.474678336808477,gan,4.267304288235781,1.7926259514273042,2.474678336808477,gan,0.005912000000000028,0.0027719999999999967,0.0031400000000000317,gan,0.005912000000000028,0.0027719999999999967,0.0031400000000000317,gan,-0.01541600000000004,0.008863999999999983,-0.024280000000000024,gan,0.01541600000000004,0.008863999999999983,0.006552000000000058,gan,-0.00698,0.005992000000000001,-0.012972000000000001,gan,0.00698,0.005992000000000001,0.0009879999999999993,gan,-0.017072000000000004,0.0036239999999999883,-0.020695999999999992,gan,0.017072000000000004,0.0036239999999999883,0.013448000000000015,gan,-0.012024,0.0025439999999999977,-0.014567999999999998,gan,0.012024,0.0025439999999999977,0.009480000000000002,gan,-0.0058920000000000005,0.004932000000000001,-0.010824,gan,0.0058920000000000005,0.004932000000000001,0.0009599999999999999,gan
94,29.83549976954275,27.818781699803296,2.0167180697394542,cnn,0.5800657871098039,0.4746197276792672,0.10544605943053675,cnn,5.102908611297607,6.517361164093018,-1.4144525527954102,cnn,24.570031527820365,20.006869187749356,4.56316234007101,gan,-49.294532589259916,28.921665964787763,-78.21619855404768,gan,206.71383119135655,269.5874034499792,-62.87357225862266,cnn,352.9788205602513,459.98047816885224,-107.00165760860096,cnn,56.25097207946962,29.59251239390758,26.65845968556204,gan,1.0301702737012448,0.5066075207481375,0.5235627529531073,gan,-1.1053212195657642,-1.1389118353858816,0.03359061582011735,cnn,1.1053212195657642,1.1389118353858816,-0.03359061582011735,cnn,0.3743699490264438,0.3991428315905086,-0.02477288256406479,cnn,0.24982277804196393,0.05674902184084463,0.1930737562011193,gan,-1.7426972600991988,-0.41363441829067327,-1.3290628418085255,gan,1.7426972600991988,0.41363441829067327,1.3290628418085255,gan,0.006328,-0.0026720000000000077,0.009000000000000008,gan,0.006328,0.0026720000000000077,0.0036559999999999926,gan,-0.014560000000000017,0.012983999999999996,-0.027544000000000013,gan,0.014560000000000017,0.012983999999999996,0.0015760000000000218,gan,-0.01076,0.005763999999999998,-0.016523999999999997,gan,0.01076,0.005763999999999998,0.004996000000000002,gan,-0.01756400000000001,0.0038799999999999946,-0.021444000000000005,gan,0.01756400000000001,0.0038799999999999946,0.013684000000000016,gan,-0.013356,0.0046,-0.017956,gan,0.013356,0.0046,0.008756,gan,-0.005904,0.0025839999999999995,-0.008487999999999999,gan,0.005904,0.0025839999999999995,0.003320000000000001,gan
95,29.14655288301489,27.116255372287263,2.030297510727628,cnn,0.5921357152149355,0.47322347484270616,0.1189122403722293,cnn,5.015480041503906,6.677723407745361,-1.662243366241455,cnn,26.879696075655563,20.637912890931716,6.241783184723847,gan,-51.47449704853832,30.97836500063438,-82.4528620491727,gan,233.4123589150837,305.4871794024149,-72.07482048733118,cnn,396.9400434231814,522.710738047372,-125.77069462419064,cnn,59.32676619391701,31.292454498960375,28.034311694956635,gan,1.0635049103606833,0.5342369558766353,0.529267954484048,gan,-1.163559506345432,-1.251402170976572,0.08784266463113988,cnn,1.163559506345432,1.251402170976572,-0.08784266463113988,cnn,0.3936554809074822,0.42870073123399577,-0.035045250326513566,cnn,0.25996086222117715,0.07028621244570969,0.18967464977546744,gan,0.21518458455761902,2.0328507550503616,-1.8176661704927426,cnn,0.21518458455761902,2.0328507550503616,-1.8176661704927426,cnn,0.006587999999999927,0.00033199999999999896,0.006255999999999928,gan,0.006587999999999927,0.00033199999999999896,0.006255999999999928,gan,-0.01813999999999999,0.008011999999999964,-0.026151999999999953,gan,0.01813999999999999,0.008011999999999964,0.010128000000000026,gan,-0.010103999999999998,0.007320000000000004,-0.017424000000000002,gan,0.010103999999999998,0.007320000000000004,0.002783999999999995,gan,-0.017228000000000007,0.0039000000000000007,-0.021128000000000008,gan,0.017228000000000007,0.0039000000000000007,0.013328000000000007,gan,-0.012772000000000006,0.007595999999999999,-0.020368000000000004,gan,0.012772000000000006,0.007595999999999999,0.005176000000000007,gan,-0.005628,0.003259999999999999,-0.008888,gan,0.005628,0.003259999999999999,0.002368000000000001,gan
96,28.82738778031187,26.965865579736743,1.861522200575127,cnn,0.5777069140039697,0.46797100052922647,0.10973591347474321,cnn,5.121858596801758,7.258078575134277,-2.1362199783325195,cnn,28.904715116511554,22.25070627382419,6.6540088426873645,gan,-53.430044055442394,36.91585741910812,-90.34590147455052,gan,257.7916503846996,328.81227447902126,-71.02062409432165,cnn,433.8887483268986,557.6730214270633,-123.78427310016468,cnn,64.14809794254607,37.104931403152406,27.043166539393667,gan,1.088972988282614,0.5836830501683096,0.5052899381143044,gan,-1.20246046443319,-1.3990996426972342,0.1966391782640442,cnn,1.20246046443319,1.3990996426972342,-0.1966391782640442,cnn,0.4156940296387172,0.4412501619544775,-0.025556132315760316,cnn,0.28075951563385904,0.07574086487799904,0.20501865075586,gan,-1.0428572322826373,2.1700038690242067,-3.212861101306844,cnn,1.0428572322826373,2.1700038690242067,-1.1271466367415695,cnn,0.006423999999999985,0.0013079999999999758,0.005116000000000009,gan,0.006423999999999985,0.0013079999999999758,0.005116000000000009,gan,-0.018003999999999964,0.00615600000000005,-0.024160000000000015,gan,0.018003999999999964,0.00615600000000005,0.011847999999999914,gan,-0.010711999999999996,0.006972000000000006,-0.017684000000000002,gan,0.010711999999999996,0.006972000000000006,0.00373999999999999,gan,-0.01632,0.005955999999999989,-0.02227599999999999,gan,0.01632,0.005955999999999989,0.010364000000000012,gan,-0.014816000000000003,0.007896,-0.022712000000000003,gan,0.014816000000000003,0.007896,0.0069200000000000025,gan,-0.005468000000000001,0.004451999999999999,-0.00992,gan,0.005468000000000001,0.004451999999999999,0.0010160000000000013,gan
97,28.651894194812353,26.723655277751952,1.9282389170604013,cnn,0.586694883313482,0.4681093082116205,0.11858557510186146,cnn,5.011539936065674,7.223494529724121,-2.2119545936584473,cnn,30.15308546680866,22.202351461270364,7.950734005538294,gan,-58.48440761666127,35.07530840048347,-93.55971601714475,gan,268.38237929928437,342.45189354914083,-74.06951424985647,cnn,456.74937609164516,587.9450967220831,-131.19572063043796,cnn,71.74487325020785,35.22999628140219,36.51487696880566,gan,1.1627471233799993,0.630274311419653,0.5324728119603463,gan,-1.3709429915523923,-1.5528519160691214,0.18190892451672913,cnn,1.3709429915523923,1.5528519160691214,-0.18190892451672913,cnn,0.43470492089576007,0.4482823194262144,-0.01357739853045431,cnn,0.31389256159483186,0.07647279923906344,0.23741976235576842,gan,-0.7476036981535668,3.146499515214229,-3.8941032133677957,cnn,0.7476036981535668,3.146499515214229,-2.3988958170606622,cnn,0.006343999999999905,0.0007199999999999429,0.005623999999999962,gan,0.006343999999999905,0.0007199999999999429,0.005623999999999962,gan,-0.00966800000000001,0.011835999999999958,-0.021503999999999968,cnn,0.00966800000000001,0.011835999999999958,-0.0021679999999999477,cnn,-0.013787999999999998,0.005208000000000004,-0.018996000000000002,gan,0.013787999999999998,0.005208000000000004,0.008579999999999994,gan,-0.020184000000000007,0.00444399999999999,-0.024627999999999997,gan,0.020184000000000007,0.00444399999999999,0.015740000000000018,gan,-0.016248000000000005,0.00614,-0.022388000000000005,gan,0.016248000000000005,0.00614,0.010108000000000006,gan,-0.007228,0.004036,-0.011264,gan,0.007228,0.004036,0.0031920000000000004,gan
98,28.544514144829375,26.64084044530737,1.903673699522006,cnn,0.5735693684138619,0.4728548685129251,0.10071449990093678,cnn,4.942448139190674,8.764951705932617,-3.8225035667419434,cnn,31.264551411001506,23.055714774434993,8.208836636566513,gan,-55.18521412082631,43.693403026262665,-98.87861714708897,gan,277.27179949361226,355.4595934873776,-78.18779399376535,cnn,470.4165009298033,617.3170272540168,-146.9005263242135,cnn,70.86666916639061,43.77738024326797,27.089288923122638,gan,1.11998627469489,0.6798907378163731,0.440095536878517,gan,-1.3458829748636125,-1.69877552522756,0.3528925503639475,cnn,1.3458829748636125,1.69877552522756,-0.3528925503639475,cnn,0.439143736691007,0.4567913324460713,-0.017647595755064305,cnn,0.31168765574186713,0.0711169561626742,0.24057069957919291,gan,-0.5840237379154409,1.3031676366956848,-1.8871913746111257,cnn,0.5840237379154409,1.3031676366956848,-0.7191438987802439,cnn,0.007192000000000087,0.0019080000000000208,0.005284000000000066,gan,0.007192000000000087,0.0019080000000000208,0.005284000000000066,gan,-0.0015479999999999938,0.012028000000000039,-0.013576000000000032,cnn,0.0015479999999999938,0.012028000000000039,-0.010480000000000045,cnn,-0.0127,0.006284000000000001,-0.018984,gan,0.0127,0.006284000000000001,0.006415999999999998,gan,-0.021376000000000006,0.006615999999999997,-0.027992000000000003,gan,0.021376000000000006,0.006615999999999997,0.01476000000000001,gan,-0.01874,0.0069119999999999945,-0.025651999999999994,gan,0.01874,0.0069119999999999945,0.011828000000000005,gan,-0.004756,0.0058720000000000005,-0.010628,cnn,0.004756,0.0058720000000000005,-0.0011160000000000007,cnn
99,28.658204393550893,26.783598904944242,1.874605488606651,cnn,0.5789516746901733,0.4730279025108536,0.1059237721793197,cnn,5.342334747314453,7.760592460632324,-2.418257713317871,cnn,30.940933752807226,20.998202000997363,9.942731751809863,gan,-52.610900885197594,42.16081996641628,-94.77172085161388,gan,275.61250704812034,357.8583377673987,-82.24583071927839,cnn,471.06222163035306,621.4712994524764,-150.40907782212332,cnn,69.06082943698075,42.21305774667824,26.847771690302515,gan,1.1256545898981594,0.719484723775731,0.40616986612242834,gan,-1.332332026223837,-1.7314256660468739,0.3990936398230369,cnn,1.332332026223837,1.7314256660468739,-0.3990936398230369,cnn,0.434592594652461,0.4597843903422663,-0.02519179568980534,cnn,0.30155075611640914,0.07228288082912677,0.22926787528728237,gan,-1.5976892425128426,1.1270572978044502,-2.724746540317293,gan,1.5976892425128426,1.1270572978044502,0.4706319447083924,gan,0.007187999999999972,0.0024880000000000457,0.0046999999999999265,gan,0.007187999999999972,0.0024880000000000457,0.0046999999999999265,gan,-0.005859999999999976,0.010759999999999992,-0.016619999999999968,cnn,0.005859999999999976,0.010759999999999992,-0.0049000000000000155,cnn,-0.012448,0.005588000000000003,-0.018036000000000003,gan,0.012448,0.005588000000000003,0.006859999999999998,gan,-0.028628,0.002339999999999995,-0.030967999999999996,gan,0.028628,0.002339999999999995,0.026288000000000006,gan,-0.019104000000000003,0.0036239999999999953,-0.022727999999999998,gan,0.019104000000000003,0.0036239999999999953,0.015480000000000008,gan,-0.005388,0.005520000000000001,-0.010908000000000001,cnn,0.005388,0.005520000000000001,-0.00013200000000000017,cnn
100,28.590513384063794,26.701302033238004,1.8892113508257893,cnn,0.5796999218484509,0.4845531178356475,0.0951468040128034,cnn,5.912055015563965,7.617006778717041,-1.7049517631530762,cnn,31.181555022619012,20.891681214618057,10.289873808000955,gan,-53.97677143181411,39.7060810358522,-93.68285246766631,gan,267.15902832862446,346.42854021771353,-79.26951188908907,cnn,462.2659583342181,605.7366916735419,-143.47073333932383,cnn,69.36221354228127,39.75821637675931,29.60399716552196,gan,1.1834970517079624,0.7424851408546276,0.4410119108533348,gan,-1.368009292955225,-1.783761918654145,0.4157526256989199,cnn,1.368009292955225,1.783761918654145,-0.4157526256989199,cnn,0.42723420339883594,0.45137580863672705,-0.024141605237891106,cnn,0.29835342090252814,0.0725667505729281,0.22578667032960004,gan,-1.5267070292814289,1.3573996963292014,-2.8841067256106303,gan,1.5267070292814289,1.3573996963292014,0.16930733295222744,gan,0.006552000000000002,0.0032919999999999616,0.0032600000000000406,gan,0.006552000000000002,0.0032919999999999616,0.0032600000000000406,gan,-0.00717599999999996,0.012187999999999977,-0.019363999999999937,cnn,0.00717599999999996,0.012187999999999977,-0.0050120000000000164,cnn,-0.010176000000000001,0.005535999999999999,-0.015712,gan,0.010176000000000001,0.005535999999999999,0.004640000000000002,gan,-0.028244000000000005,0.0019440000000000013,-0.030188000000000006,gan,0.028244000000000005,0.0019440000000000013,0.026300000000000004,gan,-0.0198,0.001223999999999996,-0.021023999999999998,gan,0.0198,0.001223999999999996,0.018576000000000006,gan,-0.005564,0.005044,-0.010608,gan,0.005564,0.005044,0.0005200000000000005,gan
101,27.993038961045272,26.06215212689535,1.9308868341499235,cnn,0.5763365179668116,0.47111013595918416,0.10522638200762746,cnn,5.357294082641602,7.0666680335998535,-1.709373950958252,cnn,30.40796712150836,20.937383941054357,9.470583180454003,gan,-53.88796143865715,36.289780396427986,-90.17774183508513,gan,264.27264522013803,347.0261719860927,-82.75352676595469,cnn,455.43778924842735,599.608881596627,-144.1710923481997,cnn,69.6707499936721,36.32641168955977,33.344338304112334,gan,1.1892820515181903,0.7824149653864441,0.40686708613174627,gan,-1.3723615593585607,-1.7988419169673289,0.4264803576087681,cnn,1.3723615593585607,1.7988419169673289,-0.4264803576087681,cnn,0.4209141149171818,0.44924914092520607,-0.02833502600802429,cnn,0.2885718179179823,0.07218883450034898,0.21638298341763335,gan,-1.4341192933772948,1.9254676361232637,-3.3595869295005585,cnn,1.4341192933772948,1.9254676361232637,-0.49134834274596884,cnn,0.0044560000000000155,0.0031560000000000477,0.0012999999999999678,gan,0.0044560000000000155,0.0031560000000000477,0.0012999999999999678,gan,-0.0030599999999999516,0.011896000000000018,-0.01495599999999997,cnn,0.0030599999999999516,0.011896000000000018,-0.008836000000000066,cnn,-0.01092,0.005592,-0.016512,gan,0.01092,0.005592,0.005327999999999999,gan,-0.030712000000000003,0.0033879999999999882,-0.03409999999999999,gan,0.030712000000000003,0.0033879999999999882,0.027324000000000015,gan,-0.018696000000000004,0.004336,-0.023032000000000004,gan,0.018696000000000004,0.004336,0.014360000000000005,gan,-0.0067,0.00404,-0.01074,gan,0.0067,0.00404,0.00266,gan
102,28.291081132346047,26.32178910226727,1.9692920300787762,cnn,0.5900843978874195,0.46246759233066354,0.12761680555675597,cnn,5.164434909820557,8.231893539428711,-3.0674586296081543,cnn,29.254680859214627,20.257793175726828,8.996887683487799,gan,-49.58583642936383,33.342780738165246,-82.92861716752907,gan,257.36515949641654,339.88236779372755,-82.51720829731102,cnn,443.71833183137807,589.3184558292292,-145.60012399785109,cnn,64.38084146386412,33.380651248622215,31.0001902152419,gan,1.154798688108608,0.7571065425975891,0.39769214551101895,gan,-1.3803883665717993,-1.7204287242731136,0.34004035770131424,cnn,1.3803883665717993,1.7204287242731136,-0.34004035770131424,cnn,0.41378189525574693,0.4384960767027062,-0.02471418144695925,cnn,0.2889680755749696,0.06126901313905758,0.22769906243591204,gan,-1.8178724754828064,2.430529305693419,-4.248401781176225,cnn,1.8178724754828064,2.430529305693419,-0.6126568302106126,cnn,0.0045000000000000595,0.0033920000000000616,0.0011079999999999979,gan,0.0045000000000000595,0.0033920000000000616,0.0011079999999999979,gan,0.0019239999999999258,0.007647999999999988,-0.005724000000000062,cnn,0.0019239999999999258,0.007647999999999988,-0.005724000000000062,cnn,-0.008200000000000002,0.0035639999999999977,-0.011764,gan,0.008200000000000002,0.0035639999999999977,0.004636000000000005,gan,-0.03372,0.00133599999999999,-0.03505599999999999,gan,0.03372,0.00133599999999999,0.03238400000000001,gan,-0.021816000000000002,0.0030919999999999975,-0.024908,gan,0.021816000000000002,0.0030919999999999975,0.018724000000000005,gan,-0.0052320000000000005,0.003936,-0.009168,gan,0.0052320000000000005,0.003936,0.0012960000000000003,gan
