sample_idx,method_id,display_name,candidate_family,training_scale,architecture,uses_speed,uses_grad,uses_levelset,uses_crit,uses_e2,psnruv,ssim_speed,speed_mae,speed_rmse,wpd_mae,wpd_w1,wpd_bias_abs,grad_mae,grad_w1,grad_kurtosis_abs_delta,psd_log_l2,psd_slope_abs_delta,exceed_abs_t5,exceed_abs_t10,exceed_abs_t15,exceed_abs_p90,comp_curve_l1,comp_abs_t5,comp_abs_t10,comp_abs_t15,pd_distance,mt_distance
160,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
161,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
162,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
163,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
164,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
165,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
166,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
167,speed_grad,B-factorial: speed + gradient,B_factorial,2688,native_tf,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,
0,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
1,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
2,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
3,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
4,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
5,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
6,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
7,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
8,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
9,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
10,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
11,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
12,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
13,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
14,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
15,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
16,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
17,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
18,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
19,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
20,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
21,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
22,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
23,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
24,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
25,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
26,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
27,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
28,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
29,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
30,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
31,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
32,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
33,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
34,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
35,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
36,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
37,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
38,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
39,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
40,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
41,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
42,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
43,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
44,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
45,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
46,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
47,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
48,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
49,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
50,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
51,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
52,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
53,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
54,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
55,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
56,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
57,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
58,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
59,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
60,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
61,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
62,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
63,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
64,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
65,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
66,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
67,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
68,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
69,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
70,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
71,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
72,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
73,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
74,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
75,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
76,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
77,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
78,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
79,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
80,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
81,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
82,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
83,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
84,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
85,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
86,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
87,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
88,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
89,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
90,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
91,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
92,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
93,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
94,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
95,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
96,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
97,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
98,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
99,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
100,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
101,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
102,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
103,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
104,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
105,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
106,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
107,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
108,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
109,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
110,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
111,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
112,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
113,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
114,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
115,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
116,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
117,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
118,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
119,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
120,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
121,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
122,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
123,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
124,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
125,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
126,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
127,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
128,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
129,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
130,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
131,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
132,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
133,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
134,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
135,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
136,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
137,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
138,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
139,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
140,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
141,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
142,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
143,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
144,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
145,grad_levelset,B-factorial: gradient + level-set,B_factorial,2688,native_tf,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,
