method_id,metric,mean,median,std,min,max,n_finite
speed_only,comp_abs_t10,230.00595238095238,231.5,75.81890210857787,32.0,455.0,168
speed_only,comp_abs_t15,143.57142857142858,144.0,87.92458696631608,7.0,315.0,168
speed_only,pd_distance,29.578276619692105,30.041103755161917,4.941750647604361,19.760840948779926,42.69684433962982,168
speed_only,mt_distance,5.999594864391145,5.991088628768921,0.652752195671645,4.432369232177734,8.082906723022461,168
levelset_only,psnruv,33.78863409851316,33.77596557353658,2.105379616822002,30.125716619770394,39.3761943019733,168
levelset_only,ssim_speed,,,,,,0
levelset_only,speed_mae,0.4937004699307671,0.5006742814672611,0.10559682410583981,0.21447323888773467,0.7070860133798921,168
levelset_only,speed_rmse,0.854198953932004,0.8484882310126124,0.16869078576460766,0.4350376823149006,1.1872184289744927,168
levelset_only,wpd_mae,158.05501357764263,164.7427164340903,72.44161473559164,26.911121214232704,359.5606758060999,168
levelset_only,wpd_w1,33.194311059727596,33.27060376598628,16.6053103320834,5.185791245328428,74.481299314181,168
levelset_only,wpd_bias_abs,23.20170051310063,22.119794417065325,11.745753141561181,3.6790777024153862,55.478850401630986,168
levelset_only,grad_mae,0.32402047114241306,0.32569806612609303,0.07003737328750306,0.1352946626792239,0.46376211717737187,168
levelset_only,grad_w1,0.2491534256072174,0.252150956081792,0.05886610804714342,0.08846971261154349,0.35521038880783445,168
levelset_only,grad_kurtosis_abs_delta,5.261340299407154,4.368844561638425,4.510757721172046,0.07701156539272169,23.9525610044249,168
levelset_only,psd_log_l2,1.133066286809463,1.1350253147903488,0.28764041679997604,0.5612451488208531,1.9824954564395008,168
levelset_only,psd_slope_abs_delta,1.4633287703643219,1.3524074191421034,0.4166728216506121,0.7915712180843426,2.3678029211555636,168
levelset_only,exceed_abs_t5,0.006518190476190481,0.006594000000000044,0.003021370890664847,5.199999999994098e-05,0.014772000000000007,168
levelset_only,exceed_abs_t10,0.004467690476190476,0.004185999999999981,0.002722391805433274,0.00034800000000001496,0.01364399999999999,168
levelset_only,exceed_abs_t15,0.0043257619047619034,0.004060000000000008,0.0031149427175771395,8.000000000008e-06,0.010664000000000007,168
levelset_only,exceed_abs_p90,0.006196738095238101,0.005042000000000005,0.004192752355238534,0.00011200000000000099,0.017844,168
levelset_only,comp_curve_l1,143.03571428571428,131.5,54.43826943902838,56.666666666666664,267.3333333333333,168
levelset_only,comp_abs_t5,69.68452380952381,50.5,63.08470683674455,1.0,338.0,168
levelset_only,comp_abs_t10,232.0654761904762,234.5,75.82978588361037,29.0,454.0,168
levelset_only,comp_abs_t15,144.10714285714286,146.0,88.27972558282899,7.0,320.0,168
levelset_only,pd_distance,29.59526828694034,30.117959948130718,4.912474722432725,19.754963986997232,42.5728673349102,168
levelset_only,mt_distance,6.007606157234737,5.970466613769531,0.6487540195632667,4.531731128692627,7.975379467010498,168
speed_levelset,psnruv,33.7789016593977,33.776100935638084,2.1032161929537305,30.12260687601246,39.349292282952135,168
speed_levelset,ssim_speed,,,,,,0
speed_levelset,speed_mae,0.4933673942059962,0.5005861369725546,0.10556852664950334,0.2146698032267273,0.7072226972874582,168
speed_levelset,speed_rmse,0.8530594091440766,0.8475236811324522,0.16840828647402073,0.4351117163540608,1.1867365539504242,168
speed_levelset,wpd_mae,157.91647645651003,164.44438236529055,72.42482054460476,26.935580515253758,359.59498359318326,168
speed_levelset,wpd_w1,31.896608009505115,31.6022984325403,15.648364301716567,4.841606842644961,67.07352403260613,168
speed_levelset,wpd_bias_abs,21.239794796735378,19.690113353062067,10.309137163363765,4.037347631086972,47.18084718939084,168
speed_levelset,grad_mae,0.32276050229350844,0.32478160231936204,0.06983327510811854,0.13461628637585377,0.46261605656098426,168
speed_levelset,grad_w1,0.24571511538175703,0.2485812691377853,0.058640231833555496,0.08461471379056229,0.35120407313364815,168
speed_levelset,grad_kurtosis_abs_delta,5.271491014423601,4.405572612393946,4.460699329805183,0.040158577487089175,24.511221239422518,168
speed_levelset,psd_log_l2,1.1219448468879327,1.1212336731389487,0.28426704464126806,0.555093342492999,1.9566738106931953,168
speed_levelset,psd_slope_abs_delta,1.449169852592245,1.335793845055143,0.41239322756105734,0.7860655649267942,2.348770379504516,168
speed_levelset,exceed_abs_t5,0.006855095238095238,0.007046000000000052,0.0030571713880140237,8.000000000008e-06,0.015731999999999968,168
speed_levelset,exceed_abs_t10,0.004481833333333332,0.0044420000000000015,0.0027114895872464686,2.8000000000028002e-05,0.013996000000000008,168
speed_levelset,exceed_abs_t15,0.004109428571428571,0.003732000000000013,0.003058325881471578,2.8000000000000247e-05,0.011256000000000016,168
speed_levelset,exceed_abs_p90,0.005986523809523815,0.004766000000000006,0.004271055931879449,0.0002279999999999921,0.017532000000000006,168
speed_levelset,comp_curve_l1,141.48710317460316,130.75,53.994292262232754,55.5,264.6666666666667,168
speed_levelset,comp_abs_t5,69.4047619047619,51.0,63.01731036703877,2.0,340.0,168
speed_levelset,comp_abs_t10,230.2202380952381,233.5,75.54598296931779,32.0,457.0,168
speed_levelset,comp_abs_t15,142.07142857142858,146.0,86.94117958414755,7.0,316.0,168
speed_levelset,pd_distance,29.436290755840098,29.931087614065074,4.912015754580126,19.652962043231827,42.513576544362174,168
speed_levelset,mt_distance,5.944104677154904,5.9133710861206055,0.6410298486292828,4.450969219207764,8.000463485717773,168
grad_only,psnruv,33.36983942441476,33.385675412299065,2.130917565683016,29.645673318298513,38.95743234720489,168
grad_only,ssim_speed,,,,,,0
grad_only,speed_mae,0.5285827102061723,0.5412353062842663,0.11223996068816913,0.23367926289141208,0.7555099067543812,168
grad_only,speed_rmse,0.8962827164617422,0.8901614015431085,0.17604798958948636,0.45638173969668366,1.2266917433116384,168
grad_only,wpd_mae,169.55099701426758,177.2336803426939,77.43352706919097,29.112544675789703,382.3844698791429,168
grad_only,wpd_w1,22.811365174088074,19.804756061456338,13.97396875517056,3.6856581028142292,69.15853095928209,168
grad_only,wpd_bias_abs,17.503852077113216,15.255628119421349,11.392477046616706,0.4964255329576081,56.50366369457981,168
grad_only,grad_mae,0.30881811157693567,0.3099902991605499,0.06525363437619577,0.13530577041617914,0.449035195833552,168
grad_only,grad_w1,0.17512782848217615,0.17201598833868892,0.04404916364572402,0.060247990426852284,0.2789943969151128,168
grad_only,grad_kurtosis_abs_delta,2.509812645224294,1.693070875334417,2.4814879456084067,0.008991461865001327,12.894885754092918,168
grad_only,psd_log_l2,0.8930335765670441,0.8869875129015412,0.21960778245887622,0.4440306947640194,1.524223156074124,168
grad_only,psd_slope_abs_delta,1.3906777914375639,1.2396624457729009,0.49370026618770474,0.48718126257101635,2.4420601257907713,168
grad_only,exceed_abs_t5,0.003612309523809529,0.0034100000000000796,0.002163234570950852,2.8000000000028002e-05,0.009079999999999977,168
grad_only,exceed_abs_t10,0.0036443571428571423,0.003320000000000045,0.002499490798823107,7.199999999999915e-05,0.011011999999999994,168
grad_only,exceed_abs_t15,0.0030612142857142847,0.0021059999999999968,0.0025794110719098567,0.00026799999999999995,0.011640000000000011,168
grad_only,exceed_abs_p90,0.004123095238095243,0.0036580000000000085,0.002709225322499508,8.800000000000474e-05,0.010744000000000004,168
grad_only,comp_curve_l1,97.13492063492063,92.16666666666666,38.731156676253214,36.833333333333336,182.83333333333334,168
grad_only,comp_abs_t5,54.00595238095238,38.0,50.686653759456895,1.0,270.0,168
grad_only,comp_abs_t10,167.73214285714286,168.0,54.96973985903579,24.0,314.0,168
grad_only,comp_abs_t15,93.875,82.0,62.2437783752607,4.0,262.0,168
grad_only,pd_distance,22.9326269066382,22.235503218737176,4.902184734104346,14.912408625789583,37.313394140572925,168
