sample_idx,psnr_winner,ssim_winner,pd_winner,mt_winner,direct_error_group_winner,distributional_group_winner,tail_group_winner,configured_physics_group_winner,cnn_metric_wins,gan_metric_wins,ties,overall_metric_majority,distributional_gan_wins_out_of_5,tail_gan_wins_out_of_6,mt_gan_case,pd_cnn_case,gan_metric_majority,gan_metric_majority_but_mt_not_gan,mt_gan_tier,groups,recommendation_group,gan_winning_measures,cnn_winning_measures,tie_measures,wpd_bias_cnn,wpd_bias_gan,wpd_bias_winner,wpd_mae_cnn,wpd_mae_gan,wpd_mae_winner,wpd_rmse_cnn,wpd_rmse_gan,wpd_rmse_winner,wpd_w1_cnn,wpd_w1_gan,wpd_w1_winner,psd_log_l2_cnn,psd_log_l2_gan,psd_log_l2_winner,psd_slope_abs_delta_cnn,psd_slope_abs_delta_gan,psd_slope_abs_delta_winner,grad_mae_cnn,grad_mae_gan,grad_mae_winner,grad_w1_cnn,grad_w1_gan,grad_w1_winner,grad_kurtosis_abs_delta_cnn,grad_kurtosis_abs_delta_gan,grad_kurtosis_abs_delta_winner,exceed_frac_abs_delta_t5_cnn,exceed_frac_abs_delta_t5_gan,exceed_frac_abs_delta_t5_winner,exceed_frac_abs_delta_t10_cnn,exceed_frac_abs_delta_t10_gan,exceed_frac_abs_delta_t10_winner,exceed_frac_abs_delta_t15_cnn,exceed_frac_abs_delta_t15_gan,exceed_frac_abs_delta_t15_winner,exceed_frac_abs_delta_p90_cnn,exceed_frac_abs_delta_p90_gan,exceed_frac_abs_delta_p90_winner,exceed_frac_abs_delta_p95_cnn,exceed_frac_abs_delta_p95_gan,exceed_frac_abs_delta_p95_winner,exceed_frac_abs_delta_p99_cnn,exceed_frac_abs_delta_p99_gan,exceed_frac_abs_delta_p99_winner
93,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,3,12,0,GAN,5,6,False,False,True,True,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"WPD Bias |·| · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",WPD MAE · WPD RMSE · Gradient MAE,,-43.239029213703674,27.524225799857504,GAN,163.5304449855864,221.5383841923986,CNN,288.73965640072527,396.13348272536916,CNN,45.93572940326813,27.93411036307122,GAN,0.9138022304007428,0.45735169898999745,GAN,1.024317050953112,0.9819039293354308,GAN,0.34020406367899453,0.3717712022734091,CNN,0.23402462931334256,0.04304778752248488,GAN,4.267304288235781,1.7926259514273042,GAN,0.005912000000000028,0.0027719999999999967,GAN,0.01541600000000004,0.008863999999999983,GAN,0.00698,0.005992000000000001,GAN,0.017072000000000004,0.0036239999999999883,GAN,0.012024,0.0025439999999999977,GAN,0.0058920000000000005,0.004932000000000001,GAN
155,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-5.395389606457193,56.61962932181527,CNN,109.95913513800654,160.33151637082227,CNN,231.7313253042362,400.740848408816,CNN,13.252429435323844,56.73366462932318,CNN,0.5695499802640991,0.24714667391861941,GAN,0.6230577832340756,0.31788747482028934,GAN,0.26403679550339065,0.30387233550560655,CNN,0.15539061496975962,0.03651182626723436,GAN,3.9892422916133192,0.3187968351127459,GAN,0.0013239999999999919,0.012668000000000013,CNN,0.00825200000000001,0.013016,CNN,0.0016719999999999999,0.0071719999999999996,CNN,0.007088000000000011,0.010251999999999997,CNN,0.0001759999999999956,0.011695999999999998,CNN,0.00020400000000000106,0.005788,CNN
156,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-4.209866626884261,47.451007318597426,CNN,95.44313729979056,140.32865259836927,CNN,211.12884686080474,366.10460802192557,CNN,11.895012180970586,47.61244536196913,CNN,0.5508038598885684,0.23815860775360476,GAN,0.6666355394860308,0.35307722567848654,GAN,0.2489889061833296,0.2918608766151074,CNN,0.1372846283380375,0.03815090580011015,GAN,2.002284315848229,0.0014275913798726947,GAN,0.0014440000000000008,0.013284000000000074,CNN,0.006772,0.012619999999999992,CNN,0.0003519999999999999,0.004952,CNN,0.006788000000000002,0.008031999999999997,CNN,0.002472000000000002,0.010879999999999994,CNN,0.0003960000000000005,0.005044,CNN
157,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-6.178724574226704,32.06486691511413,CNN,80.70151683097335,113.01379457996647,CNN,178.99417731635924,244.51427612993345,CNN,10.616077113134526,32.20575047828645,CNN,0.6373918955515979,0.24156001461153725,GAN,0.696593263561132,0.4209975724445153,GAN,0.23891491601446327,0.27546227613015717,CNN,0.13300424523882673,0.0328040779692192,GAN,11.646037602877122,8.08952986857118,GAN,0.0017479999999999718,0.01551199999999997,CNN,0.003172000000000008,0.011927999999999994,CNN,0.00068,0.001948,CNN,0.007668000000000008,0.013539999999999996,CNN,0.002936000000000001,0.006559999999999996,CNN,0.002164000000000001,0.004007999999999999,CNN
158,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-3.8866989592456203,20.85127684373003,CNN,56.28436598299092,83.23121713700822,CNN,141.4050821969919,194.5317392158287,CNN,5.339703011890651,20.90398691126927,CNN,0.6117294399759988,0.25568286917796834,GAN,0.8906926231588328,0.6108815664452709,GAN,0.21991730322441705,0.25857789599187647,CNN,0.12856760402003783,0.027692242181618962,GAN,9.972947662518806,8.786024268157988,GAN,0.0023480000000000167,0.01512799999999992,CNN,0.0008640000000000037,0.008576,CNN,0.00023999999999999998,0.0006399999999999999,CNN,0.00021999999999999797,0.007447999999999996,CNN,0.0007160000000000014,0.008048,CNN,0.0013439999999999997,0.004148000000000001,CNN
160,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-2.227324052799934,10.121669802633356,CNN,43.364556462725346,62.92976950133525,CNN,166.66397053067047,268.41798852800275,CNN,4.521424494813457,10.622303754485324,CNN,0.4289864471926091,0.30838511610946967,GAN,0.7332285645570893,0.5707198177920793,GAN,0.16418721572489192,0.2094333206143772,CNN,0.07099960330841062,0.04805173537655228,GAN,17.114531792017225,10.945917593571764,GAN,0.0010199999999999654,0.012463999999999975,CNN,0.0012519999999999962,0.0033079999999999984,CNN,2.400000000000015e-05,0.000232,CNN,0.0031880000000000103,0.004007999999999998,CNN,0.001343999999999998,0.0027559999999999946,CNN,0.001072,0.0029,CNN
166,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,11,4,0,CNN,2,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,"WPD Bias |·| · PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, s>5","WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,6.845188741293607,-5.59150606555346,GAN,126.97804322505503,139.31310263125502,CNN,437.39501461476766,460.4774080399629,CNN,14.297900403009768,14.58249800563061,CNN,0.546620962822633,0.5155106247826241,GAN,0.9453032323976518,1.3808142149866496,CNN,0.2541950567379648,0.28213565880401653,CNN,0.09196574756183978,0.03235630605530043,GAN,2.1805380447290545,2.222954574908968,CNN,0.0011679999999999469,0.00021999999999999797,GAN,0.00426,0.004712000000000008,CNN,0.0012719999999999988,0.0012879999999999975,CNN,0.002583999999999989,0.0035680000000000017,CNN,0.0034079999999999944,0.0040999999999999995,CNN,0.00042400000000000077,0.0006919999999999999,CNN
3,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,12,3,0,CNN,2,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,"Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-22.106081627235685,-48.93606897109874,CNN,296.56161909193986,324.32988176693783,CNN,779.768079017902,848.3126493226509,CNN,26.5938643061863,58.444802018615,CNN,0.5686630178775349,0.6146002659840847,CNN,1.417414605894416,1.8698118968651232,CNN,0.38173743666645943,0.3989180145547985,CNN,0.18302102901570666,0.06886266396582046,GAN,3.0507590999386878,2.124976446471571,GAN,0.00037599999999993194,0.0048759999999999915,CNN,0.0011079999999999979,0.0009520000000000084,GAN,0.0026439999999999936,0.00884399999999999,CNN,0.0026440000000000075,0.009928000000000006,CNN,0.0030039999999999997,0.007464000000000005,CNN,0.0017400000000000002,0.00232,CNN
30,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-22.75783955756376,253.74754957774903,CNN,438.71927618828465,609.2346044293661,CNN,952.1856816491994,1521.714843614323,CNN,47.534778654148276,253.74761688415566,CNN,0.9346884955902305,0.3893695848995645,GAN,0.6026830768267061,0.4255374268148999,GAN,0.46673511929422323,0.5036384560690615,CNN,0.3056893123209824,0.054273704862435046,GAN,1.6933172852715792,2.756733990144628,CNN,0.0020080000000000098,0.00548000000000004,CNN,0.008379999999999943,0.05421599999999993,CNN,0.0005760000000000209,0.031,CNN,0.008300000000000002,0.019807999999999992,CNN,0.005720000000000003,0.008011999999999998,CNN,0.0011359999999999999,0.0031800000000000005,CNN
31,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-15.67100064092977,248.59741345516338,CNN,409.8108667034604,552.2278636914317,CNN,868.8148701848337,1318.0910782213407,CNN,45.27174895209974,248.59741928613877,CNN,0.9510075024444029,0.4303520102960272,GAN,0.5379801411986405,0.4448607226035164,GAN,0.4604744525880125,0.49124521467420523,CNN,0.2948960421955272,0.06437751252530932,GAN,0.5197809287850355,0.5939870976008415,CNN,0.0011640000000000539,0.006344000000000016,CNN,0.007047999999999943,0.05177999999999994,CNN,0.006867999999999985,0.044476000000000016,CNN,0.0049960000000000004,0.020947999999999994,CNN,0.010148000000000004,0.015191999999999997,CNN,0.0021360000000000007,0.0027919999999999993,CNN
32,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-5.9519138969735,243.74542532023003,CNN,385.69790253652036,527.9534340681104,CNN,852.2134222710496,1325.6962716925323,CNN,37.29522908616093,243.7454334246474,CNN,1.0390081069692407,0.4673002428402866,GAN,0.5589180652265338,0.4479061364646848,GAN,0.44980215489013164,0.48704535380406533,CNN,0.2879616333957816,0.07613605298618978,GAN,3.9771504869386085,4.4390967179337615,CNN,0.0012600000000000389,0.006755999999999984,CNN,0.0021919999999999717,0.05660799999999999,CNN,0.0025280000000000025,0.03236800000000001,CNN,0.0048960000000000115,0.023679999999999993,CNN,0.005636000000000002,0.017804,CNN,0.0019520000000000006,0.004071999999999999,CNN
36,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,PSD log-L2 · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-10.521863852115724,189.91860446050958,CNN,341.79152911095935,448.2927768360616,CNN,716.6628108286405,944.4325272002279,CNN,32.162578904763414,189.91861227347272,CNN,1.1539087862599362,0.48471364480232904,GAN,0.21551776323937477,0.7965118715578148,CNN,0.4387349075366769,0.4625495330664306,CNN,0.27376536976890314,0.10322502618983492,GAN,1.1746649266247182,1.129256196440192,GAN,0.005936000000000052,0.012152000000000052,CNN,0.0033839999999999426,0.040756000000000014,CNN,0.010179999999999995,0.027620000000000006,CNN,0.008552000000000004,0.018563999999999997,CNN,0.005192000000000002,0.014123999999999998,CNN,0.0015600000000000006,0.006071999999999999,CNN
39,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-6.496504306801053,132.34622574607297,CNN,206.13997906542718,307.5871143500582,CNN,436.0311527364039,706.6171430367378,CNN,22.2802741898352,132.35050917137366,CNN,0.5849220623481176,0.3381169538494764,GAN,0.8283226965181388,0.742780442257526,GAN,0.30596376775457684,0.35504806945011624,CNN,0.1907993037009827,0.07049561467834876,GAN,0.6033524224813895,4.227976121513816,CNN,0.0012959999999999638,0.012336000000000014,CNN,0.0017999999999999128,0.039615999999999985,CNN,0.0002600000000000102,0.008800000000000002,CNN,0.005068000000000003,0.007879999999999998,CNN,0.001792000000000002,0.015519999999999992,CNN,0.0029,0.004992,CNN
40,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-8.13581987588869,97.2384043203521,CNN,164.56917267241036,247.77532799375246,CNN,336.4284850583998,555.8071891932782,CNN,25.65621662978899,97.24838849613164,CNN,0.545716653256709,0.28015118005426387,GAN,0.8685607757311387,0.6276421229698145,GAN,0.26579462017847033,0.312933705081202,CNN,0.1778047736844066,0.06619039051815451,GAN,0.759109635311777,11.470906207610621,CNN,0.0007880000000000109,0.009448000000000012,CNN,0.0044119999999999715,0.03603599999999996,CNN,0.0017639999999999878,0.0046599999999999975,CNN,0.002815999999999999,0.006195999999999993,CNN,0.0019559999999999994,0.008383999999999996,CNN,0.0018919999999999996,0.0025839999999999995,CNN
41,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-4.5061011294080116,75.61257727941201,CNN,142.17651988630462,212.33959662109726,CNN,284.27444152929377,425.5912929360322,CNN,19.03801635859446,75.69948331090328,CNN,0.49986556691397255,0.2616259020678146,GAN,0.750678528738105,0.4070099624083994,GAN,0.23982859416273253,0.28274423716179187,CNN,0.16160836420235952,0.05707292235963985,GAN,0.908065604123113,8.021384807107964,CNN,0.0010000000000000009,0.0041200000000000125,CNN,0.0021320000000000228,0.026888000000000023,CNN,0.0020000000000000018,0.007559999999999983,CNN,0.0025040000000000062,0.004732,CNN,0.0028719999999999996,0.005375999999999999,CNN,0.0023560000000000005,0.003847999999999999,CNN
42,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-1.7493111575369453,67.79983441676508,CNN,125.59079659020517,191.83675103799422,CNN,262.89666854486484,390.16806872751215,CNN,14.823133158419816,67.88764913034542,CNN,0.4210308482641033,0.22324397284010764,GAN,0.599435874586479,0.244169352040995,GAN,0.21876934100681852,0.26497470675736257,CNN,0.14855283702055164,0.04517035799623609,GAN,1.4421457297015472,5.0077580200945455,CNN,0.0012480000000000269,0.005620000000000069,CNN,0.0025319999999999787,0.029976000000000003,CNN,0.0014320000000000027,0.003235999999999989,CNN,0.0007000000000000062,0.004251999999999992,CNN,0.0025200000000000014,0.0055639999999999995,CNN,0.00030400000000000045,0.002043999999999999,CNN
44,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-6.559147211196528,59.98019818383339,CNN,106.23776099591822,171.6467484040978,CNN,238.33115960884518,403.10638993876347,CNN,12.408127955154614,60.99604367065546,CNN,0.4918351706568889,0.19396671449032934,GAN,0.5592233236965264,0.1163450448364034,GAN,0.21579170075427156,0.26484284145341397,CNN,0.14929465195373895,0.0478189592914328,GAN,4.507313460611332,5.480458437214679,CNN,0.0045600000000000085,0.010171999999999959,CNN,0.005556000000000005,0.01649199999999995,CNN,3.200000000000425e-05,0.007456000000000004,CNN,0.0014119999999999966,0.003023999999999999,CNN,0.00038799999999999946,0.009295999999999999,CNN,0.0008719999999999995,0.003256,CNN
46,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-10.557203971321016,81.55946878777816,CNN,125.84765249573528,205.42398779151955,CNN,300.8336622814338,462.12199591996784,CNN,18.876903647163527,81.60495944556658,CNN,0.787256947075358,0.324474888827923,GAN,0.7025434800204458,0.3270742714787016,GAN,0.2879160912695809,0.3494768754071843,CNN,0.19837944771221705,0.07022802359129145,GAN,0.4028334784263947,0.7344249063870514,CNN,0.008564000000000016,0.017255999999999938,CNN,0.007084000000000035,0.02227199999999996,CNN,0.0016159999999999994,0.005875999999999999,CNN,0.0008239999999999914,0.013379999999999989,CNN,0.001572000000000004,0.008464,CNN,0.0017040000000000007,0.005507999999999999,CNN
49,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-13.940518670509462,72.60144292687838,CNN,111.39153575637147,183.97644438008732,CNN,264.4236797692713,431.6010204103105,CNN,17.986029425779716,72.75099111450358,CNN,0.789332090843811,0.3442827196592752,GAN,0.7730442473862834,0.4103995574452566,GAN,0.27982790985377354,0.33613040316003145,CNN,0.19076736133649916,0.0669937056994581,GAN,0.030477085291490624,1.40882971157615,CNN,0.006384000000000056,0.01793200000000006,CNN,0.00868399999999997,0.021384000000000014,CNN,0.0021039999999999982,0.005899999999999999,CNN,0.002360000000000001,0.026079999999999992,CNN,0.003136,0.009547999999999994,CNN,0.0016880000000000003,0.007148,CNN
52,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-16.076410942076176,51.1903086077931,CNN,89.07498895406196,146.7738818744067,CNN,197.87502378780823,285.31394404368126,CNN,16.308223821605143,51.27100135955162,CNN,0.7892157859355278,0.3774567534312796,GAN,0.9563437469008262,0.49568186631704747,GAN,0.2717133677392516,0.3307599920295719,CNN,0.19232978689014366,0.0691489581337113,GAN,3.0122450202824673,4.33924692926832,CNN,0.0014600000000000168,0.014843999999999968,CNN,0.009464,0.028008000000000005,CNN,9.999999999999994e-05,0.0018679999999999999,CNN,0.008112000000000008,0.026316000000000006,CNN,0.009148000000000003,0.012295999999999994,CNN,0.005148,0.010199999999999999,CNN
145,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-32.569038871111715,241.31879895366612,CNN,333.87305855074703,479.30533407489287,CNN,561.2710056095168,819.5735805654259,CNN,46.35252164884681,241.31879970369502,CNN,1.3343053743391167,0.7214239454242073,GAN,0.4491393477540989,0.001378278945145306,GAN,0.41226879876806843,0.45635861283016355,CNN,0.27569211050910514,0.04432306974856258,GAN,2.205165885707533,3.530078799400888,CNN,0.007160000000000055,0.008140000000000036,CNN,0.0049960000000000004,0.06384000000000001,CNN,0.008187999999999987,0.03765200000000002,CNN,0.009080000000000005,0.031927999999999984,CNN,0.006496000000000002,0.016112,CNN,0.0034000000000000002,0.005188,CNN
