method,sample_idx,psnr,wpd_bias,wpd_mae,wpd_rmse,wpd_w1,psd_log_l2,psd_slope_gt,psd_slope_sr,psd_slope_delta,psd_slope_abs_delta,grad_mae,grad_w1,grad_kurtosis_gt,grad_kurtosis_sr,grad_kurtosis_delta,grad_kurtosis_abs_delta,exceed_frac_gt_t5,exceed_frac_sr_t5,exceed_frac_delta_t5,exceed_frac_abs_delta_t5,exceed_frac_gt_t10,exceed_frac_sr_t10,exceed_frac_delta_t10,exceed_frac_abs_delta_t10,exceed_frac_gt_t15,exceed_frac_sr_t15,exceed_frac_delta_t15,exceed_frac_abs_delta_t15,exceed_frac_gt_p90,exceed_frac_sr_p90,exceed_frac_delta_p90,exceed_frac_abs_delta_p90,exceed_frac_gt_p95,exceed_frac_sr_p95,exceed_frac_delta_p95,exceed_frac_abs_delta_p95,exceed_frac_gt_p99,exceed_frac_sr_p99,exceed_frac_delta_p99,exceed_frac_abs_delta_p99,key,pd_distance,mt_distance,ssim
cnn,114,30.46024322256102,-43.27737412182693,205.05910503258895,350.3319193642594,49.642666040920645,0.8210154479447563,2.4531744868237766,1.264377143432104,-1.1887973433916725,1.1887973433916725,0.31397800771114026,0.22890027411812297,19.3950691009872,15.408595134050186,-3.986473966937014,3.986473966937014,0.942708,0.947792,0.005083999999999977,0.005083999999999977,0.505588,0.489896,-0.01569200000000004,0.01569200000000004,0.197052,0.189612,-0.007440000000000002,0.007440000000000002,0.1,0.090248,-0.00975200000000001,0.00975200000000001,0.05,0.04858,-0.0014200000000000046,0.0014200000000000046,0.01,0.005188,-0.004812,0.004812,cnn_s114_speed_p160_x0_y0,24.541486090961616,5.123978614807129,0.6060388474382445
cnn,115,31.108482310211272,-42.46859630399956,199.35359037831634,348.23996851429223,49.559924983863816,0.7703784329918865,2.539153020485293,1.2583499650590317,-1.280803055426261,1.280803055426261,0.31293359350619665,0.22941120643874652,19.188254489306573,18.885432822068612,-0.30282166723796067,0.30282166723796067,0.935092,0.94374,0.008647999999999989,0.008647999999999989,0.483236,0.467892,-0.015344000000000024,0.015344000000000024,0.20792,0.205156,-0.0027639999999999887,0.0027639999999999887,0.1,0.088636,-0.011363999999999999,0.011363999999999999,0.05,0.048596,-0.0014040000000000025,0.0014040000000000025,0.01,0.007404,-0.0025960000000000002,0.0025960000000000002,cnn_s115_speed_p160_x0_y0,25.270960377659716,4.689971923828125,0.6293129910657059
cnn,116,30.59615191508248,-42.795554368443476,210.43580693428876,362.61496717091654,49.91248060240107,0.731109301673511,2.663864975019489,1.3772469251722983,-1.2866180498471906,1.2866180498471906,0.3238515655975949,0.2267249166555612,17.809157536107968,17.364853526129817,-0.44430400997815056,0.44430400997815056,0.932248,0.93726,0.0050120000000000164,0.0050120000000000164,0.476428,0.459412,-0.01701600000000003,0.01701600000000003,0.206224,0.199032,-0.007192000000000004,0.007192000000000004,0.1,0.0885,-0.01150000000000001,0.01150000000000001,0.05,0.046588,-0.0034120000000000053,0.0034120000000000053,0.01,0.006496,-0.003504,0.003504,cnn_s116_speed_p160_x0_y0,25.095451409249726,5.35050630569458,0.6359943033532465
cnn,117,30.50148317030197,-47.54667013087485,220.69277118953565,374.6434780879379,56.56480068165984,0.7445344601477326,2.6822441095304903,1.4252949991442683,-1.256949110386222,1.256949110386222,0.3318583129288192,0.23028518939603485,15.662541793566826,14.359879012528657,-1.302662781038169,1.302662781038169,0.932936,0.938704,0.005767999999999995,0.005767999999999995,0.481824,0.467152,-0.014671999999999963,0.014671999999999963,0.198556,0.19084,-0.007716000000000001,0.007716000000000001,0.1,0.092624,-0.0073760000000000076,0.0073760000000000076,0.05,0.044444,-0.005556000000000005,0.005556000000000005,0.01,0.005964,-0.0040360000000000005,0.0040360000000000005,cnn_s117_speed_p160_x0_y0,27.14897424086504,5.260716915130615,0.6102954776137006
cnn,118,30.425345206995495,-48.24691254601315,229.32859705785154,383.2124578152259,56.467112516845894,0.6233160165956393,2.4028776905713585,1.1983582563242874,-1.204519434247071,1.204519434247071,0.33446042034755985,0.2342932031501283,15.276077226999792,12.95329703578988,-2.3227801912099117,2.3227801912099117,0.92256,0.93056,0.008000000000000007,0.008000000000000007,0.5093,0.48764,-0.021659999999999957,0.021659999999999957,0.182984,0.17374,-0.009244000000000002,0.009244000000000002,0.1,0.092828,-0.007172000000000012,0.007172000000000012,0.05,0.03986,-0.010140000000000003,0.010140000000000003,0.01,0.006132,-0.003868,0.003868,cnn_s118_speed_p160_x0_y0,27.925806328570985,6.84329080581665,0.5853643600377885
cnn,119,30.43036359868084,-52.367575661143505,232.98110328323406,390.97282903315624,59.38184518276629,0.5709677569458942,2.138772799619028,1.0115457462314859,-1.1272270533875424,1.1272270533875424,0.33571499471811567,0.2355764020031901,14.040633301305743,13.726389601934363,-0.31424369937137975,0.31424369937137975,0.913044,0.921544,0.008500000000000063,0.008500000000000063,0.55378,0.531672,-0.022108000000000017,0.022108000000000017,0.185688,0.178712,-0.006975999999999982,0.006975999999999982,0.1,0.091592,-0.008407999999999999,0.008407999999999999,0.05,0.041764,-0.008236,0.008236,0.01,0.004796,-0.005204,0.005204,cnn_s119_speed_p160_x0_y0,27.187847892928154,5.218785285949707,0.5576094368866232
cnn,120,29.872554228604738,-54.59872972223746,241.29944817581048,402.7022422288258,62.153370020390085,0.5139931822181151,1.8271397891062162,0.7288586642228919,-1.0982811248833242,1.0982811248833242,0.3382016856093417,0.23682892003560702,15.608537130845948,13.421994581946393,-2.1865425488995545,2.1865425488995545,0.909956,0.917492,0.007535999999999987,0.007535999999999987,0.596408,0.58664,-0.009767999999999999,0.009767999999999999,0.187684,0.180176,-0.007507999999999987,0.007507999999999987,0.1,0.092736,-0.0072640000000000066,0.0072640000000000066,0.05,0.041696,-0.008304000000000006,0.008304000000000006,0.01,0.003604,-0.006396000000000001,0.006396000000000001,cnn_s120_speed_p160_x0_y0,28.146732976702577,4.889072418212891,0.5631353842148503
cnn,121,29.255150816114046,-55.45921299743735,249.6108716465464,411.79087692555754,62.39005113529967,0.5020473039214008,1.5422565884057362,0.6019329351645587,-0.9403236532411775,0.9403236532411775,0.33688904233320444,0.23932626459025055,13.494882949295075,12.977255768246714,-0.5176271810483613,0.5176271810483613,0.911144,0.917384,0.006240000000000023,0.006240000000000023,0.619796,0.612536,-0.007260000000000044,0.007260000000000044,0.189976,0.174292,-0.015684000000000003,0.015684000000000003,0.1,0.094696,-0.005304000000000003,0.005304000000000003,0.05,0.039224,-0.010776,0.010776,0.01,0.006664,-0.0033360000000000004,0.0033360000000000004,cnn_s121_speed_p160_x0_y0,29.135888828595842,5.373913288116455,0.5573312184577388
cnn,122,29.475967731375373,-54.147882649730704,252.37935605586932,406.86092543566497,60.99317553504668,0.4636750281846102,1.447192335273558,0.5292510006723984,-0.9179413346011597,0.9179413346011597,0.33296904110795034,0.22725154734981245,13.13327209479545,12.824412631827885,-0.3088594629675647,0.3088594629675647,0.91018,0.91598,0.005800000000000027,0.005800000000000027,0.639764,0.635104,-0.0046599999999999975,0.0046599999999999975,0.20568,0.188596,-0.017083999999999988,0.017083999999999988,0.1,0.096028,-0.003972000000000003,0.003972000000000003,0.05,0.040984,-0.009016000000000003,0.009016000000000003,0.01,0.004076,-0.0059240000000000004,0.0059240000000000004,cnn_s122_speed_p160_x0_y0,28.017758663142306,5.264456272125244,0.5644784202373991
cnn,123,29.902756672682617,-55.67666723515506,252.9270353754735,402.02838970700736,63.6555248466244,0.46991760478408334,1.3276385751160749,0.44618485888890363,-0.8814537162271712,0.8814537162271712,0.331067616353236,0.23169533932179864,13.066719807886246,12.18080622497205,-0.8859135829141955,0.8859135829141955,0.909328,0.914364,0.005035999999999929,0.005035999999999929,0.665172,0.66012,-0.005051999999999945,0.005051999999999945,0.228052,0.217844,-0.010207999999999995,0.010207999999999995,0.1,0.0907,-0.009300000000000003,0.009300000000000003,0.05,0.03816,-0.011840000000000003,0.011840000000000003,0.01,0.003232,-0.006768,0.006768,cnn_s123_speed_p160_x0_y0,29.152924001075785,6.196282386779785,0.542627678338953
cnn,124,30.321227856363244,-57.01347856102048,264.848270148093,417.8628244176423,65.5986926128819,0.46974145537450723,1.2477450906372733,0.4443726300838163,-0.8033724605534571,0.8033724605534571,0.33025656909486223,0.23229553434851158,13.409004349790742,13.858852558344196,0.44984820855345475,0.44984820855345475,0.907868,0.91086,0.0029919999999999947,0.0029919999999999947,0.680916,0.677472,-0.0034440000000000026,0.0034440000000000026,0.248032,0.238004,-0.010028000000000009,0.010028000000000009,0.1,0.090968,-0.009032000000000012,0.009032000000000012,0.05,0.038996,-0.011004,0.011004,0.01,0.001592,-0.008408,0.008408,cnn_s124_speed_p160_x0_y0,28.184626374879375,6.166434288024902,0.5475642579814741
cnn,125,30.051277592730706,-56.13790811806122,273.9019885074214,427.9662748651571,68.51967560647886,0.4733083743933057,1.3292063391943603,0.5121010552496986,-0.8171052839446616,0.8171052839446616,0.33113711581454247,0.22851128451072503,13.957858602880808,12.152497816423155,-1.805360786457653,1.805360786457653,0.911408,0.914036,0.0026279999999999637,0.0026279999999999637,0.690376,0.69126,0.0008839999999999959,0.0008839999999999959,0.268312,0.261116,-0.00719599999999998,0.00719599999999998,0.1,0.088596,-0.011404000000000011,0.011404000000000011,0.05,0.038568,-0.011432000000000005,0.011432000000000005,0.01,0.0033,-0.0067,0.0067,cnn_s125_speed_p160_x0_y0,28.43981263564626,5.748098373413086,0.5483949437417253
cnn,126,30.6097903547661,-65.36837152088376,283.69151540565935,448.74884313520744,76.61583927002994,0.539436721854995,1.6033758786833776,0.6705198432331719,-0.9328560354502057,0.9328560354502057,0.3325958376722633,0.23005429712875228,13.248735770585899,13.66914663643895,0.4204108658530501,0.4204108658530501,0.916108,0.920828,0.0047199999999999465,0.0047199999999999465,0.695312,0.692816,-0.0024960000000000537,0.0024960000000000537,0.279492,0.268912,-0.010580000000000034,0.010580000000000034,0.1,0.087088,-0.012912000000000007,0.012912000000000007,0.05,0.028748,-0.021252000000000004,0.021252000000000004,0.01,0.004432,-0.005568,0.005568,cnn_s126_speed_p160_x0_y0,28.023492407781937,4.992148399353027,0.5619816551767846
cnn,127,30.47437123406815,-59.57994352951647,303.97099407448957,490.5455520828082,73.59298946954067,0.5489204103906828,1.6475694843330406,0.6679671168125818,-0.9796023675204588,0.9796023675204588,0.3352966381147169,0.226422814865611,13.904757442146803,18.38108782436018,4.476330382213376,4.476330382213376,0.92212,0.925148,0.0030279999999999196,0.0030279999999999196,0.709052,0.7061,-0.0029520000000000657,0.0029520000000000657,0.28874,0.278568,-0.010172000000000014,0.010172000000000014,0.1,0.093088,-0.0069120000000000015,0.0069120000000000015,0.05,0.04168,-0.008320000000000001,0.008320000000000001,0.01,0.003848,-0.006152,0.006152,cnn_s127_speed_p160_x0_y0,30.000730217921266,5.114649772644043,0.5356254375376708
cnn,128,30.507561419352704,-68.39987700069902,328.0946570697326,541.879207447892,83.16045686997795,0.6082204299473694,1.579192161167967,0.7937554335004837,-0.7854367276674832,0.7854367276674832,0.34596105147456613,0.23093746289264394,14.744639324330674,19.601258488632173,4.856619164301499,4.856619164301499,0.927604,0.929624,0.0020200000000000218,0.0020200000000000218,0.723528,0.72422,0.0006920000000000259,0.0006920000000000259,0.298964,0.28866,-0.01030399999999998,0.01030399999999998,0.1,0.090976,-0.009024000000000004,0.009024000000000004,0.05,0.04012,-0.00988,0.00988,0.01,0.004532,-0.005468000000000001,0.005468000000000001,cnn_s128_speed_p160_x0_y0,28.391923421353447,5.476268768310547,0.5327403540405715
cnn,129,31.112020319963836,-69.17163627537478,347.8882499875358,567.4794552146203,83.88909692377494,0.6785657615457732,1.6313119454018394,0.7889167348665075,-0.842395210535332,0.842395210535332,0.35792738945059416,0.23944482643709952,16.416720851100305,23.2763264470063,6.859605595905997,6.859605595905997,0.929564,0.932892,0.0033280000000001086,0.0033280000000001086,0.725064,0.719416,-0.005647999999999986,0.005647999999999986,0.318756,0.310516,-0.00823999999999997,0.00823999999999997,0.1,0.09272,-0.007280000000000009,0.007280000000000009,0.05,0.042596,-0.007404000000000001,0.007404000000000001,0.01,0.004296,-0.005704,0.005704,cnn_s129_speed_p160_x0_y0,29.465245102227872,5.373117923736572,0.5768818623351164
cnn,130,31.33586632796905,-76.1587506815105,367.89418268570114,609.4185738301346,93.97371873043336,0.7017012458730215,1.7140338738221137,0.8115377912764059,-0.9024960825457078,0.9024960825457078,0.3722048839538182,0.2513191073251009,18.096669871327904,25.051523754181602,6.954853882853698,6.954853882853698,0.936988,0.940464,0.0034759999999999236,0.0034759999999999236,0.725716,0.721412,-0.0043039999999999745,0.0043039999999999745,0.3301,0.324332,-0.005767999999999995,0.005767999999999995,0.1,0.09126,-0.008740000000000012,0.008740000000000012,0.05,0.040244,-0.009756,0.009756,0.01,0.005268,-0.004732,0.004732,cnn_s130_speed_p160_x0_y0,30.27324308013254,5.609683513641357,0.578102974028187
cnn,131,31.380336354373057,-77.18345219629555,394.3154103389451,635.8938490514463,96.07849622256765,0.8529033841987363,1.818778592068076,1.0058099394489277,-0.8129686526191482,0.8129686526191482,0.3919248256056496,0.2550852353853623,19.348825623571486,26.556215055107053,7.207389431535567,7.207389431535567,0.94712,0.951804,0.0046840000000000215,0.0046840000000000215,0.731148,0.73238,0.0012320000000000109,0.0012320000000000109,0.33826,0.329496,-0.008763999999999994,0.008763999999999994,0.1,0.086544,-0.01345600000000001,0.01345600000000001,0.05,0.036304,-0.013696,0.013696,0.01,0.007572,-0.0024280000000000005,0.0024280000000000005,cnn_s131_speed_p160_x0_y0,33.0539968727652,6.2030792236328125,0.591905800155085
cnn,132,31.346967209266605,-83.9885897933212,416.45419606420495,673.4702105476787,99.24027914979997,0.8905460425275591,1.8037943394664662,1.1139434447811383,-0.6898508946853279,0.6898508946853279,0.40683914956673795,0.262244706785073,19.93294606923691,23.149045064448877,3.2160989952119685,3.2160989952119685,0.955072,0.960908,0.005835999999999952,0.005835999999999952,0.73138,0.730372,-0.0010080000000000089,0.0010080000000000089,0.347748,0.337,-0.01074799999999998,0.01074799999999998,0.1,0.07952,-0.020480000000000012,0.020480000000000012,0.05,0.035748,-0.014252,0.014252,0.01,0.00488,-0.00512,0.00512,cnn_s132_speed_p160_x0_y0,33.926806040190684,6.331444263458252,0.586556664784444
cnn,133,30.891021696610593,-84.61328794524789,433.78363483475005,716.8426648748431,103.66214047499906,0.9804844741751549,1.8212350564580608,1.351658904934164,-0.46957615152389676,0.46957615152389676,0.41954440820909006,0.2638375621635868,20.52256534305453,23.58245631516817,3.0598909721136387,3.0598909721136387,0.966476,0.9722,0.005723999999999951,0.005723999999999951,0.729336,0.727008,-0.0023279999999999967,0.0023279999999999967,0.363684,0.351904,-0.011780000000000013,0.011780000000000013,0.1,0.085064,-0.014936000000000005,0.014936000000000005,0.05,0.034808,-0.015192000000000004,0.015192000000000004,0.01,0.004576,-0.005424,0.005424,cnn_s133_speed_p160_x0_y0,34.52507377701583,6.299666404724121,0.6055690522843549
cnn,134,31.123944011982832,-69.55268580634407,422.6025451981469,715.0239722843235,85.07142025042984,1.098548472595873,1.7388810344583978,1.5903542895212923,-0.1485267449371055,0.1485267449371055,0.39723463117835434,0.24502196553819686,22.857589274237995,27.476346312597656,4.618757038359661,4.618757038359661,0.969428,0.977084,0.007655999999999996,0.007655999999999996,0.702408,0.702264,-0.000144000000000033,0.000144000000000033,0.371744,0.360452,-0.011292000000000024,0.011292000000000024,0.1,0.091084,-0.008916000000000007,0.008916000000000007,0.05,0.043708,-0.006292000000000006,0.006292000000000006,0.01,0.003568,-0.006432,0.006432,cnn_s134_speed_p160_x0_y0,32.518921837890055,7.141453742980957,0.61810316282298
cnn,135,31.63724620902093,-66.70807825474579,391.7814112442872,666.4455334066091,77.4897117666431,0.9747790751483064,1.803240662182568,1.4056647312792947,-0.39757593090327337,0.39757593090327337,0.3641170515778317,0.22406926842120373,26.16763430024928,30.01471274909661,3.8470784488473306,3.8470784488473306,0.964336,0.967244,0.0029080000000000217,0.0029080000000000217,0.681544,0.680848,-0.0006960000000000299,0.0006960000000000299,0.353852,0.345328,-0.008523999999999976,0.008523999999999976,0.1,0.089172,-0.010828000000000004,0.010828000000000004,0.05,0.040536,-0.009464,0.009464,0.01,0.0057,-0.0043,0.0043,cnn_s135_speed_p160_x0_y0,29.944179549584543,6.298990726470947,0.6334928377698261
cnn,136,31.485271708569652,-63.58347108319092,395.5528347927717,663.0805748890022,78.08305306505645,0.8805705809758952,1.9224777246462654,1.3120706609065316,-0.6104070637397339,0.6104070637397339,0.34976419555133786,0.22522710584797165,21.964837659216478,26.671240064675732,4.706402405459254,4.706402405459254,0.972756,0.972968,0.000212000000000101,0.000212000000000101,0.68944,0.693388,0.0039479999999999515,0.0039479999999999515,0.34296,0.331288,-0.01167199999999996,0.01167199999999996,0.1,0.089948,-0.010052000000000005,0.010052000000000005,0.05,0.041188,-0.008812,0.008812,0.01,0.005244,-0.004756,0.004756,cnn_s136_speed_p160_x0_y0,27.83279512215704,6.232182025909424,0.6367631638666472
cnn,137,31.21820414019816,-62.55067430468784,388.0519554238934,645.6076031499769,74.71549652175345,0.8802373514791809,1.752362174102532,1.072993115518613,-0.6793690585839189,0.6793690585839189,0.3349114303322267,0.21810815571761083,18.5627115092084,29.238154857322144,10.675443348113745,10.675443348113745,0.984,0.984976,0.0009759999999999769,0.0009759999999999769,0.6951,0.69956,0.0044599999999999085,0.0044599999999999085,0.32348,0.310776,-0.012703999999999993,0.012703999999999993,0.1,0.092576,-0.007424,0.007424,0.05,0.04062,-0.00938,0.00938,0.01,0.005392,-0.004608,0.004608,cnn_s137_speed_p160_x0_y0,26.69652879915387,5.208233833312988,0.630852533048475
cnn,138,30.92311578761683,-58.78132925655707,371.7541179426619,616.8176493236684,71.16669781110889,0.7901187097103797,1.7435568204462626,0.8705881672229961,-0.8729686532232664,0.8729686532232664,0.32298551912571627,0.2126344251674928,15.497296096336054,26.13504817246813,10.637752076132077,10.637752076132077,0.99004,0.991352,0.0013119999999999798,0.0013119999999999798,0.70276,0.706956,0.0041959999999999775,0.0041959999999999775,0.296924,0.28272,-0.014203999999999994,0.014203999999999994,0.1,0.093996,-0.006004000000000009,0.006004000000000009,0.05,0.03962,-0.01038,0.01038,0.01,0.005032,-0.004968,0.004968,cnn_s138_speed_p160_x0_y0,26.265900126493325,5.562473773956299,0.6437300131954692
cnn,139,31.00602957517228,-62.38881435083379,354.8523446188955,592.4868670493529,77.06660156067643,0.7799365532137343,1.5762302720523742,0.7041621364472294,-0.8720681356051448,0.8720681356051448,0.32343991722425175,0.2122265518453533,15.457160992962294,26.579195197624298,11.122034204662004,11.122034204662004,0.992224,0.995032,0.0028080000000000327,0.0028080000000000327,0.70486,0.712748,0.007888000000000006,0.007888000000000006,0.261536,0.247256,-0.014279999999999987,0.014279999999999987,0.1,0.094192,-0.005808000000000008,0.005808000000000008,0.05,0.044204,-0.0057960000000000025,0.0057960000000000025,0.01,0.00598,-0.00402,0.00402,cnn_s139_speed_p160_x0_y0,25.72843674372112,5.6482439041137695,0.6365355982850883
