sample_idx,method_a,method_b,delta_sample_idx,delta_psnr,delta_wpd_bias,delta_wpd_mae,delta_wpd_rmse,delta_wpd_w1,delta_psd_log_l2,delta_psd_slope_gt,delta_psd_slope_sr,delta_psd_slope_delta,delta_psd_slope_abs_delta,delta_grad_mae,delta_grad_w1,delta_grad_kurtosis_gt,delta_grad_kurtosis_sr,delta_grad_kurtosis_delta,delta_grad_kurtosis_abs_delta,delta_exceed_frac_gt_t5,delta_exceed_frac_sr_t5,delta_exceed_frac_delta_t5,delta_exceed_frac_abs_delta_t5,delta_exceed_frac_gt_t10,delta_exceed_frac_sr_t10,delta_exceed_frac_delta_t10,delta_exceed_frac_abs_delta_t10,delta_exceed_frac_gt_t15,delta_exceed_frac_sr_t15,delta_exceed_frac_delta_t15,delta_exceed_frac_abs_delta_t15,delta_exceed_frac_gt_p90,delta_exceed_frac_sr_p90,delta_exceed_frac_delta_p90,delta_exceed_frac_abs_delta_p90,delta_exceed_frac_gt_p95,delta_exceed_frac_sr_p95,delta_exceed_frac_delta_p95,delta_exceed_frac_abs_delta_p95,delta_exceed_frac_gt_p99,delta_exceed_frac_sr_p99,delta_exceed_frac_delta_p99,delta_exceed_frac_abs_delta_p99,delta_pd_distance,delta_mt_distance,delta_ssim
137,cnn,gan,0.0,2.094749829701364,-223.58428913745325,-113.66627835008006,-223.12040760952448,-86.53156511086037,0.39172184663257803,0.0,0.2003672180071916,0.2003672180071916,-0.2003672180071916,-0.04072151155749121,0.16756760561008738,0.0,0.501500580074314,0.501500580074314,0.501500580074314,0.0,-0.00031200000000009,-0.00031200000000009,-0.00031200000000009,0.0,-0.03373999999999999,-0.03373999999999999,-0.03373999999999999,0.0,-0.037104000000000026,-0.037104000000000026,-0.01169600000000004,0.0,-0.016463999999999993,-0.016463999999999993,-0.0016159999999999924,0.0,-0.012095999999999996,-0.012095999999999996,0.006664000000000003,0.0,-0.006188,-0.006188,0.0030280000000000003,8.34131538768358,-4.461348533630371,0.12311020188442612
138,cnn,gan,0.0,2.2165355760404886,-240.02986099282913,-119.38354372336454,-239.5908511880724,-112.24252772365,0.3271759818633941,0.0,0.07332802641161684,0.07332802641161684,-0.07332802641161684,-0.043349675860394565,0.16591256056285072,0.0,-3.384788042407589,-3.384788042407589,-3.384788042407589,0.0,0.0015840000000000298,0.0015840000000000298,0.0010399999999999299,0.0,-0.03646399999999994,-0.03646399999999994,-0.03646399999999994,0.0,-0.03881599999999996,-0.03881599999999996,-0.010407999999999973,0.0,-0.01700800000000001,-0.01700800000000001,-0.0049999999999999906,0.0,-0.018179999999999995,-0.018179999999999995,0.002580000000000006,0.0,-0.005704000000000001,-0.005704000000000001,0.004232,7.676059727942025,-2.655005931854248,0.0980449202538215
139,cnn,gan,0.0,2.393229825574842,-248.9822557920083,-121.2524977970088,-225.2686954261046,-109.60007414935619,0.3604605679062645,0.0,-0.0794970865182636,-0.0794970865182636,0.0794970865182636,-0.04123673055573257,0.16525912469837217,0.0,-3.326381068700421,-3.326381068700421,-3.326381068700421,0.0,0.0025479999999999947,0.0025479999999999947,0.0025479999999999947,0.0,-0.033451999999999926,-0.033451999999999926,-0.033451999999999926,0.0,-0.04157999999999998,-0.04157999999999998,-0.013020000000000004,0.0,-0.015663999999999997,-0.015663999999999997,-0.004047999999999982,0.0,-0.012048000000000003,-0.012048000000000003,-0.0004559999999999981,0.0,-0.005607999999999999,-0.005607999999999999,0.002432000000000001,8.175043531028457,-4.142480850219727,0.12307582166058095
140,cnn,gan,0.0,2.2800949818658225,-235.45976208106669,-121.05781236222123,-219.8532681190843,-111.53341091008069,0.4781145930030836,0.0,-0.1690358240333344,-0.1690358240333345,0.1690358240333345,-0.03310352327819116,0.1846235329358803,0.0,-5.656863316086181,-5.656863316086181,-5.656863316086181,0.0,0.0009399999999999409,0.0009399999999999409,0.0009399999999999409,0.0,-0.04666800000000004,-0.04666800000000004,-0.04666800000000004,0.0,-0.03551199999999999,-0.03551199999999999,-0.010871999999999937,0.0,-0.018484,-0.018484,-0.001916000000000001,0.0,-0.012387999999999996,-0.012387999999999996,-0.004379999999999995,0.0,-0.004803999999999999,-0.004803999999999999,0.001732000000000001,9.296397381089918,-5.7023210525512695,0.10331821313228151
141,cnn,gan,0.0,2.1585167101309573,-252.29259164509645,-132.43878509850862,-260.158248966556,-145.6594144813764,0.5970568694247546,0.0,-0.20146796692105828,-0.20146796692105828,0.20146796692105828,-0.029694742274700592,0.22604880663363647,0.0,2.759726117529066,2.759726117529066,2.759726117529066,0.0,0.0027200000000000557,0.0027200000000000557,0.0027200000000000557,0.0,-0.04450799999999999,-0.04450799999999999,-0.04450799999999999,0.0,-0.04098399999999999,-0.04098399999999999,-0.016760000000000025,0.0,-0.02410000000000001,-0.02410000000000001,-0.009587999999999985,0.0,-0.014896,-0.014896,-0.0066879999999999926,0.0,-0.0076359999999999996,-0.0076359999999999996,-0.0023159999999999995,7.771418729452456,-2.7024788856506348,0.08465068958390826
142,cnn,gan,0.0,1.947052354416055,-284.18012598654644,-138.4050987680909,-254.76274050821496,-161.4638931778665,0.6498137523884835,0.0,-0.10840211844929692,-0.10840211844929692,0.10840211844929692,-0.028677305849026502,0.23764639540188903,0.0,-4.343317572521778,-4.343317572521778,-4.343317572521778,0.0,0.0039000000000000146,0.0039000000000000146,0.0039000000000000146,0.0,-0.050064,-0.050064,-0.050064,0.0,-0.04824800000000001,-0.04824800000000001,-0.01880799999999999,0.0,-0.03414400000000001,-0.03414400000000001,-0.00964799999999999,0.0,-0.020263999999999997,-0.020263999999999997,-0.005455999999999996,0.0,-0.008251999999999999,-0.008251999999999999,-0.0003480000000000002,6.455991458989871,-1.3729782104492188,0.0691084535250368
143,cnn,gan,0.0,1.9990306355937335,-276.5114563351267,-147.46681425038133,-271.3910457401705,-182.65714044594313,0.5606674765883777,0.0,-0.3125543775290064,-0.3125543775290064,0.3125543775290064,-0.03370145696352228,0.22959260462688896,0.0,-2.560639440609954,-2.560639440609954,-2.560639440609954,0.0,0.0022560000000000358,0.0022560000000000358,0.0022560000000000358,0.0,-0.050224000000000046,-0.050224000000000046,-0.050224000000000046,0.0,-0.043432000000000026,-0.043432000000000026,-0.025239999999999985,0.0,-0.035328,-0.035328,-0.009464,0.0,-0.017731999999999998,-0.017731999999999998,-0.007099999999999995,0.0,-0.011192,-0.011192,-0.004120000000000001,6.120636687146241,-3.7852401733398438,0.07791359872818804
144,cnn,gan,0.0,2.019738957230633,-270.8736814949348,-144.06865159169558,-265.06918026935296,-183.62665719874602,0.6148455573053458,0.0,-0.3398778938982585,-0.3398778938982585,0.14208772110143064,-0.03953471958129323,0.23287724611209237,0.0,-1.8414904684796305,-1.8414904684796305,-1.8414904684796305,0.0,0.0005479999999999929,0.0005479999999999929,0.0005479999999999929,0.0,-0.060739999999999905,-0.060739999999999905,-0.057195999999999914,0.0,-0.04366800000000001,-0.04366800000000001,-0.025435999999999986,0.0,-0.035024,-0.035024,-0.014759999999999995,0.0,-0.020700000000000003,-0.020700000000000003,-0.007659999999999993,0.0,-0.010204000000000001,-0.010204000000000001,-0.0020760000000000015,7.048108790375689,-4.21088981628418,0.09306487839824762
145,cnn,gan,0.0,2.0492667893653973,-273.8878378247778,-145.43227552414584,-258.3025749559091,-194.9662780548482,0.6128814289149094,0.0,-0.4477610688089536,-0.4477610688089536,0.4477610688089536,-0.04408981406209511,0.23136904076054254,0.0,-1.324912913693355,-1.324912913693355,-1.324912913693355,0.0,-0.0009799999999999809,-0.0009799999999999809,-0.0009799999999999809,0.0,-0.06883600000000001,-0.06883600000000001,-0.05884400000000001,0.0,-0.045840000000000006,-0.045840000000000006,-0.029464000000000032,0.0,-0.04100799999999999,-0.04100799999999999,-0.02284799999999998,0.0,-0.022608000000000003,-0.022608000000000003,-0.009616,0.0,-0.008588,-0.008588,-0.0017879999999999997,5.128347593491711,-2.6556878089904785,0.08493426525393083
146,cnn,gan,0.0,2.1549228666019893,-261.150474367814,-144.40676857651442,-250.00839946515327,-198.6298047295556,0.5419803337146288,0.0,-0.46876326844113325,-0.46876326844113325,0.46876326844113325,-0.054285195631890604,0.20822276046699364,0.0,-1.2294438192906174,-1.2294438192906174,-1.2294438192906174,0.0,-0.0037360000000000726,-0.0037360000000000726,-0.0037360000000000726,0.0,-0.07829199999999992,-0.07829199999999992,-0.06876399999999994,0.0,-0.04515200000000001,-0.04515200000000001,-0.030032000000000017,0.0,-0.042835999999999985,-0.042835999999999985,-0.029515999999999987,0.0,-0.023607999999999997,-0.023607999999999997,-0.015063999999999987,0.0,-0.008388,-0.008388,-0.004739999999999998,5.4205254854759275,-1.0969176292419434,0.0570153789847162
147,cnn,gan,0.0,1.9559436041730045,-233.79818545291175,-125.63827274952439,-212.63664872003847,-191.31377443311945,0.41186228168267114,0.0,-0.36271929412689385,-0.36271929412689385,0.36271929412689385,-0.05786751869316392,0.19043387064507036,0.0,-2.1343143290866067,-2.1343143290866067,-2.1343143290866067,0.0,-0.0048160000000000425,-0.0048160000000000425,-0.0048160000000000425,0.0,-0.08266399999999996,-0.08266399999999996,-0.071824,0.0,-0.0353,-0.0353,-0.025956000000000007,0.0,-0.03683600000000001,-0.03683600000000001,-0.030780000000000002,0.0,-0.026043999999999998,-0.026043999999999998,-0.01815599999999999,0.0,-0.0073999999999999995,-0.0073999999999999995,-0.0006639999999999988,4.581879307687107,-1.223832130432129,0.08994853828299282
148,cnn,gan,0.0,1.9579144852403338,-221.99170971948752,-115.16255015089268,-209.129399849793,-173.6463142559104,0.35863598096561344,0.0,-0.3521653281616741,-0.3521653281616741,0.3521653281616741,-0.05366013405424208,0.1813591991156404,0.0,-2.028704554136711,-2.028704554136711,-2.028704554136711,0.0,-0.011147999999999936,-0.011147999999999936,-0.011147999999999936,0.0,-0.06766,-0.06766,-0.06435600000000002,0.0,-0.029107999999999995,-0.029107999999999995,-0.01849999999999999,0.0,-0.03822400000000001,-0.03822400000000001,-0.02266399999999999,0.0,-0.023396,-0.023396,-0.013427999999999995,0.0,-0.006428,-0.006428,-0.004195999999999998,5.125291982634703,-3.867703914642334,0.08568355831993513
149,cnn,gan,0.0,2.0023693777548885,-197.11300940599455,-112.24701232739469,-218.25243303438532,-160.77114173783286,0.32510168845040627,0.0,-0.39007961834309424,-0.39007961834309424,0.39007961834309424,-0.0584334982339087,0.16809007118527872,0.0,-3.794282596409232,-3.794282596409232,-2.746626495848382,0.0,-0.01055600000000001,-0.01055600000000001,-0.01055600000000001,0.0,-0.060064000000000006,-0.060064000000000006,-0.060064000000000006,0.0,-0.0305,-0.0305,-0.012028000000000011,0.0,-0.03322399999999999,-0.03322399999999999,-0.018423999999999982,0.0,-0.025572000000000004,-0.025572000000000004,-0.013195999999999992,0.0,-0.007283999999999999,-0.007283999999999999,-0.003547999999999999,3.8333865323856244,-2.285673141479492,0.06517806155058314
150,cnn,gan,0.0,2.089796531659001,-156.56864877571465,-95.86966816863503,-171.8543077053514,-133.26096446087473,0.318357291540162,0.0,-0.41340319577135953,-0.41340319577135953,0.41340319577135953,-0.06214898896939669,0.15790163475647204,0.0,-1.358411975602829,-1.358411975602829,-1.358411975602829,0.0,-0.013299999999999979,-0.013299999999999979,-0.013299999999999979,0.0,-0.04696800000000001,-0.04696800000000001,-0.04696800000000001,0.0,-0.022208,-0.022208,-0.016408,0.0,-0.033872,-0.033872,-0.02044799999999998,0.0,-0.022587999999999997,-0.022587999999999997,-0.016395999999999994,0.0,-0.00718,-0.00718,-0.0023799999999999993,3.9358206793413544,-2.6323680877685547,0.08315123320703433
151,cnn,gan,0.0,2.216248999590281,-140.63485992117253,-92.44652895184979,-168.51596167344894,-119.26888653536895,0.39577582243726955,0.0,-0.3177297842239868,-0.3177297842239868,0.3177297842239868,-0.057964509263966846,0.1458537992812705,0.0,0.8957845051944027,0.8957845051944027,-0.8957845051944027,0.0,-0.015568000000000026,-0.015568000000000026,-0.015568000000000026,0.0,-0.04408400000000001,-0.04408400000000001,-0.04154000000000002,0.0,-0.015604000000000007,-0.015604000000000007,-0.012412000000000006,0.0,-0.029536000000000007,-0.029536000000000007,-0.022975999999999996,0.0,-0.019087999999999994,-0.019087999999999994,-0.01414399999999999,0.0,-0.008015999999999999,-0.008015999999999999,-0.006848,4.643215555565661,-1.8797898292541504,0.12196292003067422
152,cnn,gan,0.0,2.0945243041664945,-112.29171367108233,-75.8151261335509,-162.80050236265788,-101.08548597375332,0.29127672078745664,0.0,-0.33011304762169225,-0.33011304762169225,0.33011304762169225,-0.05110627948214691,0.11894899562453606,0.0,1.7916476989825725,1.7916476989825725,0.9188334065975283,0.0,-0.022047999999999957,-0.022047999999999957,-0.021472000000000047,0.0,-0.03254399999999996,-0.03254399999999996,-0.030152000000000012,0.0,-0.015171999999999998,-0.015171999999999998,-0.009035999999999995,0.0,-0.02778,-0.02778,-0.022227999999999998,0.0,-0.01602,-0.01602,-0.011531999999999994,0.0,-0.006591999999999999,-0.006591999999999999,-0.006591999999999999,7.255331272773191,-2.547067642211914,0.09669302971226035
153,cnn,gan,0.0,2.2870798675624116,-94.09432625708529,-70.62579376934193,-171.28388098025266,-82.55672049711825,0.3112694593064313,0.0,-0.3760877431861482,-0.3760877431861481,0.3760877431861481,-0.046017056729505124,0.12219767632530662,0.0,-1.2588248917676204,-1.2588248917676204,1.2588248917676204,0.0,-0.016608000000000067,-0.016608000000000067,-0.016608000000000067,0.0,-0.03408800000000001,-0.03408800000000001,-0.025191999999999992,0.0,-0.013251999999999996,-0.013251999999999996,-0.0127,0.0,-0.019839999999999997,-0.019839999999999997,-0.019839999999999997,0.0,-0.014115999999999997,-0.014115999999999997,-0.009035999999999995,0.0,-0.006540000000000001,-0.006540000000000001,-0.006540000000000001,8.931151269300909,-0.25815296173095703,0.10634944070246027
154,cnn,gan,0.0,2.3385954973982557,-73.91006835167886,-61.35818366473687,-162.5090689775874,-60.201424620023765,0.29514040067617997,0.0,-0.3789807285219566,-0.37898072852195663,0.37898072852195663,-0.04582617001993572,0.11025281548542226,0.0,-1.0224393705475272,-1.0224393705475272,-1.0224393705475272,0.0,-0.016083999999999987,-0.016083999999999987,-0.011875999999999998,0.0,-0.02898400000000001,-0.02898400000000001,-0.02340800000000004,0.0,-0.009056000000000002,-0.009056000000000002,-0.005935999999999997,0.0,-0.017271999999999996,-0.017271999999999996,-0.015455999999999984,0.0,-0.013675999999999994,-0.013675999999999994,-0.012843999999999994,0.0,-0.005204,-0.005204,-0.005204,8.475723699916077,0.15301227569580078,0.10406053040229418
155,cnn,gan,0.0,2.360010178482195,-62.01501892827246,-50.37238123281573,-169.0095231045798,-43.48123519399934,0.32240330634547965,0.0,-0.30517030841378623,-0.30517030841378623,0.30517030841378623,-0.0398355400022159,0.11887878870252526,0.0,-3.6704454565005733,-3.6704454565005733,3.6704454565005733,0.0,-0.013992000000000004,-0.013992000000000004,-0.01134400000000002,0.0,-0.02126800000000001,-0.02126800000000001,-0.0047639999999999905,0.0,-0.008844,-0.008844,-0.0055,0.0,-0.017340000000000008,-0.017340000000000008,-0.0031639999999999863,0.0,-0.011520000000000002,-0.011520000000000002,-0.011520000000000002,0.0,-0.005992000000000001,-0.005992000000000001,-0.005583999999999999,8.644697509302645,-0.19898366928100586,0.1122531880361895
156,cnn,gan,0.0,2.318093565215449,-51.66087394548169,-44.88551529857871,-154.97576116112083,-35.71743318099854,0.31264525213496364,0.0,-0.3135583138075443,-0.3135583138075443,0.3135583138075443,-0.04287197043177779,0.09913372253792735,0.0,-2.0037119072281016,-2.0037119072281016,2.000856724468356,0.0,-0.011840000000000073,-0.011840000000000073,-0.011840000000000073,0.0,-0.019391999999999993,-0.019391999999999993,-0.005847999999999992,0.0,-0.005304,-0.005304,-0.0046,0.0,-0.01482,-0.01482,-0.0012439999999999951,0.0,-0.013351999999999996,-0.013351999999999996,-0.008407999999999992,0.0,-0.00544,-0.00544,-0.004647999999999999,7.2842536531565045,-4.1016845703125,0.06570201672905684
157,cnn,gan,0.0,2.163860878660767,-38.24359148934084,-32.312277748993125,-65.52009881357421,-21.58967336515192,0.39583188094006067,0.0,-0.27559569111661675,-0.27559569111661675,0.27559569111661675,-0.0365473601156939,0.10020016726960754,0.0,-3.556507734305942,-3.556507734305942,3.556507734305942,0.0,-0.013763999999999998,-0.013763999999999998,-0.013763999999999998,0.0,-0.015100000000000002,-0.015100000000000002,-0.008755999999999986,0.0,-0.002628,-0.002628,-0.001268,0.0,-0.021208000000000005,-0.021208000000000005,-0.005871999999999988,0.0,-0.009495999999999997,-0.009495999999999997,-0.0036239999999999953,0.0,-0.006172,-0.006172,-0.0018439999999999984,6.887757988705218,-3.7152161598205566,0.06866024424592382
158,cnn,gan,0.0,2.4028312062193287,-24.73797580297565,-26.946851154017295,-53.126657018836795,-15.56428389937862,0.3560465707980305,0.0,-0.2798110567135619,-0.2798110567135619,0.2798110567135619,-0.03866059276745942,0.10087536183841887,0.0,-1.186923394360818,-1.186923394360818,1.186923394360818,0.0,-0.012779999999999903,-0.012779999999999903,-0.012779999999999903,0.0,-0.009440000000000004,-0.009440000000000004,-0.007711999999999997,0.0,-0.0008799999999999999,-0.0008799999999999999,-0.00039999999999999996,0.0,-0.007227999999999998,-0.007227999999999998,-0.007227999999999998,0.0,-0.008764000000000001,-0.008764000000000001,-0.007331999999999998,0.0,-0.005492,-0.005492,-0.002804000000000001,4.3538933108596325,-2.6038689613342285,0.08196426798123763
159,cnn,gan,0.0,2.942179221598174,-18.487473202465402,-22.239579606011972,-65.19188250913052,-10.081016514481249,0.2577133741519098,0.0,-0.2598941297970512,-0.2598941297970512,0.2598941297970512,-0.04263243247649101,0.06337011147853099,0.0,-0.7790117077024235,-0.7790117077024235,0.7790117077024235,0.0,-0.01922400000000002,-0.01922400000000002,-0.017847999999999975,0.0,-0.006163999999999996,-0.006163999999999996,-0.004476000000000001,0.0,-0.0005639999999999998,-0.0005639999999999998,8.399999999999987e-05,0.0,-0.0063640000000000085,-0.0063640000000000085,6.80000000000125e-05,0.0,-0.007331999999999998,-0.007331999999999998,-0.00596399999999999,0.0,-0.0066960000000000006,-0.0066960000000000006,-0.00196,4.465265450892421,-5.68810510635376,0.07371145661964895
160,cnn,gan,0.0,3.133251837748105,-12.34899385543329,-19.565213038609905,-101.75401799733228,-6.100879259671867,0.12060133108313942,0.0,-0.16250874676501004,-0.16250874676501004,0.16250874676501004,-0.04524610488948527,0.022947867931858344,0.0,-6.168614198445461,-6.168614198445461,6.168614198445461,0.0,-0.01144400000000001,-0.01144400000000001,-0.01144400000000001,0.0,-0.0020560000000000023,-0.0020560000000000023,-0.0020560000000000023,0.0,-0.00025600000000000015,-0.00025600000000000015,-0.00020799999999999985,0.0,-0.007196000000000008,-0.007196000000000008,-0.0008199999999999874,0.0,-0.0014119999999999966,-0.0014119999999999966,-0.0014119999999999966,0.0,-0.003972,-0.003972,-0.0018279999999999998,1.0482620422847546,-8.727617263793945,0.08200285474069036
161,cnn,gan,0.0,2.904065111486112,-7.9867459170262185,-17.17268591128783,-70.34743052284335,-5.907658419237995,0.10188019510180807,0.0,-0.09883532675809648,-0.09883532675809648,0.09883532675809648,-0.04293058966539459,0.002814466899057101,0.0,-4.980294853668035,-4.980294853668035,4.980294853668035,0.0,-0.014088000000000045,-0.014088000000000045,-0.013375999999999999,0.0,-0.005852000000000003,-0.005852000000000003,-0.005852000000000003,0.0,2.8000000000000247e-05,2.8000000000000247e-05,-2.8000000000000247e-05,0.0,-0.008412000000000003,-0.008412000000000003,-0.0028439999999999854,0.0,5.6000000000000494e-05,5.6000000000000494e-05,5.6000000000000494e-05,0.0,-0.0001559999999999999,-0.0001559999999999999,-0.0001559999999999999,0.30757661646189405,-5.9941935539245605,0.08724827062064222
162,cnn,gan,0.0,2.501682545767615,-0.7606264839368277,-11.966762786273051,-35.29365533198157,-0.3354327153445631,0.0985767038655162,0.0,0.10917289203268266,0.10917289203268266,-0.10917289203268266,-0.034282910048899495,0.005948085313568129,0.0,-4.9190728904446,-4.9190728904446,4.9190728904446,0.0,0.005496000000000001,0.005496000000000001,0.005496000000000001,0.0,0.0010919999999999992,0.0010919999999999992,0.0010919999999999992,0.0,0.00037199999999999993,0.00037199999999999993,0.0002599999999999998,0.0,-0.004335999999999993,-0.004335999999999993,-0.002327999999999983,0.0,0.0004320000000000018,0.0004320000000000018,0.0004320000000000018,0.0,0.0008520000000000003,0.0008520000000000003,0.0008520000000000003,-1.186826702064554,-5.155174732208252,0.07850452004250241
163,cnn,gan,0.0,2.495858813291271,-1.3415408742724386,-13.252252087676752,-25.87739650652142,1.4870713537994433,0.07976449292676152,0.0,0.3392980366241418,0.3392980366241418,-0.3392980366241418,-0.039579576927369964,-0.0007096151736948539,0.0,-4.861881601472653,-4.861881601472653,4.861881601472653,0.0,0.0012600000000000389,0.0012600000000000389,0.0012600000000000389,0.0,0.002020000000000001,0.002020000000000001,0.002020000000000001,0.0,-0.0003560000000000004,-0.0003560000000000004,0.0003560000000000004,0.0,-0.00834399999999999,-0.00834399999999999,-0.0020959999999999868,0.0,-0.005859999999999997,-0.005859999999999997,-0.0032919999999999963,0.0,-0.0004120000000000009,-0.0004120000000000009,0.0004120000000000009,-1.0759971108818718,-1.0900354385375977,0.10538493313289166
164,cnn,gan,0.0,2.1464307489886707,0.1958808416484369,-12.841493148198985,-33.955219706329814,-4.415781329499446,0.1640422089728089,0.0,0.35566422991488644,0.35566422991488644,-0.35566422991488644,-0.03201774640265345,0.02915745149570808,0.0,-2.3290671570145136,-2.3290671570145136,2.3290671570145136,0.0,0.006099999999999994,0.006099999999999994,0.0016439999999999788,0.0,0.0015599999999999989,0.0015599999999999989,0.0009200000000000041,0.0,0.0009199999999999998,0.0009199999999999998,-0.0009199999999999998,0.0,-0.004840000000000011,-0.004840000000000011,-0.0044319999999999915,0.0,-0.002335999999999998,-0.002335999999999998,-0.002335999999999998,0.0,0.0005959999999999993,0.0005959999999999993,-0.0005959999999999993,2.6340155800990708,-5.725895881652832,0.08565454744763146
165,cnn,gan,0.0,1.7378899777949357,0.8994084177510239,-13.880938553624517,-47.417926780645075,-7.340843619237271,0.13276195782307582,0.0,0.3358767884630376,0.3358767884630376,-0.3358767884630376,-0.033693248243536505,0.05250948195054648,0.0,-4.595266816883097,-4.595266816883097,4.595266816883097,0.0,0.0006359999999999699,0.0006359999999999699,0.0006359999999999699,0.0,0.003023999999999999,0.003023999999999999,-0.0008960000000000079,0.0,0.0007919999999999993,0.0007919999999999993,-0.0007919999999999993,0.0,-0.0006599999999999939,-0.0006599999999999939,0.0006599999999999939,0.0,0.0029999999999999957,0.0029999999999999957,-0.0009440000000000073,0.0,0.0008160000000000008,0.0008160000000000008,-0.0008160000000000008,2.38914275893994,-6.210072040557861,0.08414413842906565
166,cnn,gan,0.0,1.1834867226549335,12.436694806847068,-12.335059406199989,-23.08239342519522,-0.2845976026208419,0.031110338040008845,0.0,0.4355109825889978,0.4355109825889978,-0.4355109825889978,-0.027940602066051756,0.05960944150653935,0.0,0.042416530179913536,0.042416530179913536,-0.042416530179913536,0.0,0.0009479999999999489,0.0009479999999999489,0.0009479999999999489,0.0,0.008972000000000008,0.008972000000000008,-0.00045200000000000795,0.0,1.5999999999998654e-05,1.5999999999998654e-05,-1.5999999999998654e-05,0.0,0.006151999999999991,0.006151999999999991,-0.0009840000000000126,0.0,0.007507999999999994,0.007507999999999994,-0.0006920000000000051,0.0,0.00026799999999999914,0.00026799999999999914,-0.00026799999999999914,3.0938111255100793,-4.477466583251953,0.07815784739821674
167,cnn,gan,0.0,0.9819433088816645,23.699559113797385,-6.491660573480885,26.4400989406015,-1.2263016449482649,-0.09242011199978845,0.0,0.4408350010018678,0.4408350010018678,-0.4408350010018678,-0.025943766473218,0.03328744088217884,0.0,-0.9589402067877089,-0.9589402067877089,0.9589402067877089,0.0,-0.001956000000000069,-0.001956000000000069,0.001956000000000069,0.0,0.007819999999999994,0.007819999999999994,-0.002123999999999987,0.0,-3.199999999999731e-05,-3.199999999999731e-05,3.199999999999731e-05,0.0,0.008704000000000003,0.008704000000000003,-0.0028640000000000193,0.0,0.009071999999999997,0.009071999999999997,0.0008559999999999957,0.0,0.0007479999999999987,0.0007479999999999987,-0.0005800000000000007,1.8187750228534583,-1.443559169769287,0.06198257426533227
