sample_idx,metric,metric_family,direction,effect_id,effect_order,factors,raw_regression_coefficient,raw_factorial_effect,oriented_regression_coefficient,oriented_factorial_effect
22,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.7484128952594631,-1.4968257905189262,0.7484128952594631,1.4968257905189262
23,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.5120982812782842,-1.0241965625565683,0.5120982812782842,1.0241965625565683
24,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.39168060092248425,-0.7833612018449685,0.39168060092248425,0.7833612018449685
25,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.7235382271636297,-1.4470764543272594,0.7235382271636297,1.4470764543272594
26,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.8170828319001657,-1.6341656638003315,0.8170828319001657,1.6341656638003315
27,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.9849521527348628,-1.9699043054697256,0.9849521527348628,1.9699043054697256
28,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.8384122222844326,-1.6768244445688651,0.8384122222844326,1.6768244445688651
29,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.6533680363209129,-1.3067360726418258,0.6533680363209129,1.3067360726418258
30,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.4930149838101556,-0.9860299676203113,0.4930149838101556,0.9860299676203113
31,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.3889446290227738,-0.7778892580455476,0.3889446290227738,0.7778892580455476
32,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.497747038303217,-0.995494076606434,0.497747038303217,0.995494076606434
33,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.40219196115602074,-0.8043839223120415,0.40219196115602074,0.8043839223120415
34,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.509909918277188,-1.019819836554376,0.509909918277188,1.019819836554376
35,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.714855386619007,-1.429710773238014,0.714855386619007,1.429710773238014
36,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.8185943797373625,-1.637188759474725,0.8185943797373625,1.637188759474725
37,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.7101883125484392,-1.4203766250968783,0.7101883125484392,1.4203766250968783
38,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.6181838668865183,-1.2363677337730365,0.6181838668865183,1.2363677337730365
39,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.511103116638246,-1.022206233276492,0.511103116638246,1.022206233276492
40,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.5152596486392866,-1.0305192972785733,0.5152596486392866,1.0305192972785733
41,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.4998993955250448,-0.9997987910500896,0.4998993955250448,0.9997987910500896
42,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.39825668256977664,-0.7965133651395533,0.39825668256977664,0.7965133651395533
43,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.2819125833117546,-0.5638251666235092,0.2819125833117546,0.5638251666235092
44,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.20302990583333624,-0.4060598116666725,0.20302990583333624,0.4060598116666725
45,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.1667058232864207,-0.3334116465728414,0.1667058232864207,0.3334116465728414
46,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.12362018679162645,-0.2472403735832529,0.12362018679162645,0.2472403735832529
47,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.11853259517920378,-0.23706519035840756,0.11853259517920378,0.23706519035840756
48,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.10352254951144246,-0.20704509902288493,0.10352254951144246,0.20704509902288493
49,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.12863553603534683,-0.25727107207069366,0.12863553603534683,0.25727107207069366
50,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.14406156441262752,-0.28812312882525504,0.14406156441262752,0.28812312882525504
51,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.08618072437392499,-0.17236144874784998,0.08618072437392499,0.17236144874784998
52,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.12339295033228126,-0.24678590066456252,0.12339295033228126,0.24678590066456252
53,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.11746858931901372,-0.23493717863802743,0.11746858931901372,0.23493717863802743
54,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.09152399625974184,-0.18304799251948367,0.09152399625974184,0.18304799251948367
55,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.11709259884213807,-0.23418519768427615,0.11709259884213807,0.23418519768427615
56,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.12959314249955511,-0.25918628499911023,0.12959314249955511,0.25918628499911023
57,wpd_mae,wind_power_distribution,lower_is_better,crit:e2,2,"crit,e2",-0.10998392240390942,-0.21996784480781884,0.10998392240390942,0.21996784480781884
