sample_idx,bicubic_afc_l1_a1,bicubic_afc_l1_a5,bicubic_afc_l1_a10,bicubic_afc_l1_a25,bicubic_afc_l1_a50,bicubic_afc_l1_a100,cnn_afc_l1_a1,cnn_afc_l1_a5,cnn_afc_l1_a10,cnn_afc_l1_a25,cnn_afc_l1_a50,cnn_afc_l1_a100,gan_afc_l1_a1,gan_afc_l1_a5,gan_afc_l1_a10,gan_afc_l1_a25,gan_afc_l1_a50,gan_afc_l1_a100,gt_sz_n_components,bicubic_sz_n_components,bicubic_sz_n_components_mae,cnn_sz_n_components,cnn_sz_n_components_mae,gan_sz_n_components,gan_sz_n_components_mae,gt_sz_largest_area,bicubic_sz_largest_area,bicubic_sz_largest_area_mae,cnn_sz_largest_area,cnn_sz_largest_area_mae,gan_sz_largest_area,gan_sz_largest_area_mae,gt_sz_largest_area_frac,bicubic_sz_largest_area_frac,bicubic_sz_largest_area_frac_mae,cnn_sz_largest_area_frac,cnn_sz_largest_area_frac_mae,gan_sz_largest_area_frac,gan_sz_largest_area_frac_mae,gt_sz_mean_area,bicubic_sz_mean_area,bicubic_sz_mean_area_mae,cnn_sz_mean_area,cnn_sz_mean_area_mae,gan_sz_mean_area,gan_sz_mean_area_mae,gt_sz_median_area,bicubic_sz_median_area,bicubic_sz_median_area_mae,cnn_sz_median_area,cnn_sz_median_area_mae,gan_sz_median_area,gan_sz_median_area_mae,gt_sz_area_entropy,bicubic_sz_area_entropy,bicubic_sz_area_entropy_mae,cnn_sz_area_entropy,cnn_sz_area_entropy_mae,gan_sz_area_entropy,gan_sz_area_entropy_mae,gt_sz_area_gini,bicubic_sz_area_gini,bicubic_sz_area_gini_mae,cnn_sz_area_gini,cnn_sz_area_gini_mae,gan_sz_area_gini,gan_sz_area_gini_mae,bicubic_exceedance_l1,cnn_exceedance_l1,gan_exceedance_l1,gt_branch_count,bicubic_branch_count,bicubic_branch_count_ae,cnn_branch_count,cnn_branch_count_ae,gan_branch_count,gan_branch_count_ae,gt_branch_count_gt_0p5,bicubic_branch_count_gt_0p5,bicubic_branch_count_gt_0p5_ae,cnn_branch_count_gt_0p5,cnn_branch_count_gt_0p5_ae,gan_branch_count_gt_0p5,gan_branch_count_gt_0p5_ae,gt_branch_count_gt_1,bicubic_branch_count_gt_1,bicubic_branch_count_gt_1_ae,cnn_branch_count_gt_1,cnn_branch_count_gt_1_ae,gan_branch_count_gt_1,gan_branch_count_gt_1_ae,gt_branch_count_gt_2,bicubic_branch_count_gt_2,bicubic_branch_count_gt_2_ae,cnn_branch_count_gt_2,cnn_branch_count_gt_2_ae,gan_branch_count_gt_2,gan_branch_count_gt_2_ae,gt_branch_count_gt_5,bicubic_branch_count_gt_5,bicubic_branch_count_gt_5_ae,cnn_branch_count_gt_5,cnn_branch_count_gt_5_ae,gan_branch_count_gt_5,gan_branch_count_gt_5_ae,gt_mean_persistence,bicubic_mean_persistence,bicubic_mean_persistence_ae,cnn_mean_persistence,cnn_mean_persistence_ae,gan_mean_persistence,gan_mean_persistence_ae,gt_median_persistence,bicubic_median_persistence,bicubic_median_persistence_ae,cnn_median_persistence,cnn_median_persistence_ae,gan_median_persistence,gan_median_persistence_ae,gt_max_persistence,bicubic_max_persistence,bicubic_max_persistence_ae,cnn_max_persistence,cnn_max_persistence_ae,gan_max_persistence,gan_max_persistence_ae,gt_total_persistence,bicubic_total_persistence,bicubic_total_persistence_ae,cnn_total_persistence,cnn_total_persistence_ae,gan_total_persistence,gan_total_persistence_ae,gt_top5_persistence_sum,bicubic_top5_persistence_sum,bicubic_top5_persistence_sum_ae,cnn_top5_persistence_sum,cnn_top5_persistence_sum_ae,gan_top5_persistence_sum,gan_top5_persistence_sum_ae,gt_persistence_entropy,bicubic_persistence_entropy,bicubic_persistence_entropy_ae,cnn_persistence_entropy,cnn_persistence_entropy_ae,gan_persistence_entropy,gan_persistence_entropy_ae,branch_count_winner,mean_persistence_winner,max_persistence_winner,total_persistence_winner,top5_persistence_sum_winner,persistence_entropy_winner
41,5231.0,2368.0,1342.0,492.0,199.0,79.0,3691.0,1636.0,815.0,214.0,109.0,67.0,2849.0,925.0,560.0,278.0,127.0,67.0,157.025,26.25,130.775,65.45,91.575,219.15,62.125,120792.8,122241.1,1448.300000000003,121965.225,1172.425000000003,124296.675,3503.875,0.48317119999999997,0.4889644000000001,0.005793200000000109,0.48786089999999993,0.004689699999999963,0.4971867,0.014015500000000014,2092.875004214356,9479.968509765631,7387.093505551275,4612.462231766988,2519.587227552632,1378.7762233939238,714.0987808204322,4.6,30.825,26.225,7.825,3.2250000000000005,2.9375,1.6624999999999996,0.35239520990582873,0.18959784680451014,0.1627973631013186,0.25129718961646713,0.1010980202893616,0.45020181308015406,0.09780660317432532,0.9756378601818676,0.9177782000779622,0.05785966010390542,0.9609603232712443,0.014677536910623346,0.9794631028762242,0.0038252426943565787,0.2610759999999998,0.17213599999999968,0.6364239999999997,2796.0,485.0,2311.0,1273.0,1523.0,5902.0,3106.0,1630.0,250.0,1380.0,526.0,1104.0,2627.0,997.0,737.0,110.0,627.0,268.0,469.0,810.0,73.0,274.0,41.0,233.0,113.0,161.0,252.0,22.0,38.0,6.0,32.0,18.0,20.0,48.0,10.0,0.9649677830761584,0.8880542586384735,0.07691352443768484,0.8618489554832468,0.10311882759291158,0.7225585323021024,0.24240925077405595,0.572869632509537,0.5146221177186803,0.05824751479085677,0.41186282776761907,0.16100680474191797,0.47443678709678316,0.09843284541275388,24.09131621941924,20.434075567871332,3.657240651547909,21.556471304968,2.5348449144512415,26.659598641097546,2.5682824216783047,2698.049921480939,430.70631543965965,2267.343606041279,1097.1337203301732,1600.9162011507656,4264.540457647008,1566.4905361660694,69.74509857757948,49.58193733165972,20.163161245919767,65.26014111323748,4.484957464342003,88.4934329376556,18.748334360076115,7.531507985651276,5.687138747695852,1.8443692379554237,6.600684495499143,0.9308234901521324,8.335422149816457,0.8039141641651817,cnn,bicubic,cnn,gan,cnn,gan
42,4976.0,2321.0,1256.0,467.0,176.0,70.0,3606.0,1688.0,853.0,239.0,76.0,66.0,2719.0,970.0,627.0,261.0,136.0,81.0,148.225,23.825,124.39999999999999,58.075,90.14999999999999,211.05,62.82500000000002,120887.275,122042.5,1155.2250000000058,121716.025,828.75,124827.1,3939.8250000000116,0.4835491,0.48817000000000005,0.004620900000000039,0.4868641,0.0033150000000000124,0.4993084,0.015759299999999976,1815.8944871886167,11403.91684261886,9588.022355430245,5864.5088588585295,4048.6143716699125,1347.2402115893617,468.654275599255,4.7625,55.7,50.9375,8.0125,3.249999999999999,2.8,1.9625000000000004,0.3194398839408561,0.1722549721395227,0.1471849118013334,0.2327977168096278,0.0866421671312283,0.3882127597649737,0.06877287582411762,0.9776209980177992,0.9048469287122263,0.07277406930557295,0.9535233950816864,0.02409760293611285,0.9807270954865974,0.003106097468798197,0.22068799999999983,0.161704,0.6068999999999998,2840.0,448.0,2392.0,1265.0,1575.0,5397.0,2557.0,1582.0,222.0,1360.0,473.0,1109.0,2998.0,1416.0,668.0,106.0,562.0,239.0,429.0,823.0,155.0,227.0,35.0,192.0,108.0,119.0,242.0,15.0,31.0,4.0,27.0,16.0,15.0,45.0,14.0,0.8948620418763502,0.8785968858536123,0.016265156022737925,0.7912583805706174,0.10360366130573284,0.7691559440558833,0.12570609782046693,0.5484368681907643,0.4940437298733755,0.05439313831738879,0.39086182304890826,0.15757504514185605,0.5242744708084501,0.024162397382314182,24.448381423950195,20.501434843055904,3.9469465808942914,21.65602837037295,2.7923530535772443,30.200769272632897,5.752387848682702,2541.4081989288347,393.6114048624183,2147.7967940664166,1000.941851421831,1540.4663475070038,4151.134630069602,1609.7264311407675,68.67175679206849,47.88353968360462,20.788217108463876,61.619796339306056,7.051960452762437,80.61860643106047,11.946849638991978,7.572687400828708,5.618809418740914,1.9538779820877945,6.618727503392899,0.9539598974358094,8.28889733907931,0.7162099382506026,cnn,bicubic,cnn,cnn,cnn,gan
43,4903.0,2181.0,1222.0,434.0,151.0,71.0,3651.0,1624.0,882.0,271.0,103.0,75.0,2716.0,841.0,465.0,251.0,112.0,85.0,144.4,21.825,122.575,53.125,91.275,208.15,63.75,120631.975,121623.225,991.25,121388.425,756.4499999999971,124873.075,4241.099999999991,0.4825279,0.4864929,0.003964999999999996,0.4855537,0.0030257999999999674,0.4994923,0.01696439999999999,1472.9577592691319,10241.83811455074,8768.880355281608,5328.011139405215,3855.0533801360825,1405.0791033542841,67.87865591484774,4.5375,32.425,27.887499999999996,8.175,3.637500000000001,2.975,1.5624999999999996,0.3526477108303158,0.20416216380872226,0.14848554702159356,0.2293858308758619,0.12326187995445392,0.39521860749346305,0.04257089666314723,0.9787669630458122,0.9078595928113353,0.07090737023447691,0.9563977057397736,0.02236925730603867,0.9801913310989813,0.001424368053169034,0.21429599999999993,0.19848000000000007,0.6113759999999997,2923.0,439.0,2484.0,1169.0,1754.0,5589.0,2666.0,1586.0,203.0,1383.0,457.0,1129.0,2637.0,1051.0,648.0,96.0,552.0,204.0,444.0,777.0,129.0,210.0,32.0,178.0,75.0,135.0,227.0,17.0,29.0,5.0,24.0,15.0,14.0,36.0,7.0,0.8498250040908474,0.8438721063097622,0.005952897781085209,0.7568598705741053,0.09296513351674207,0.7221798960602656,0.12764510803058182,0.5308731079101534,0.46878924061311444,0.062083867297038964,0.3997761872829866,0.13109692062716682,0.48444900414906655,0.046424103761086855,23.9326171875,20.767847224138677,3.164769963361323,20.838451305404305,3.0941658820956945,27.256541511043906,3.323924323543906,2484.038486957547,370.4598546699856,2113.578632287561,884.7691887011291,1599.2692982564176,4036.263439080824,1552.224952123277,70.86413116455077,48.318947203212886,22.545183961337884,57.59758470354136,13.266546461009412,76.15862827303354,5.294497108482773,7.614502912200509,5.596768247216092,2.017734664984417,6.569001365482672,1.045501546717837,8.317551462598633,0.7030485503981243,cnn,bicubic,cnn,gan,gan,gan
44,4932.0,2237.0,1202.0,389.0,134.0,62.0,3667.0,1705.0,876.0,230.0,86.0,64.0,2562.0,900.0,426.0,246.0,120.0,73.0,145.575,22.275,123.29999999999998,53.9,91.67499999999998,203.575,58.0,119474.2,120871.1,1396.9000000000087,120458.975,984.7750000000087,124071.45,4597.25,0.4778968,0.48348440000000004,0.005587600000000026,0.4818359000000001,0.003939100000000084,0.49628580000000005,0.018389000000000044,1528.10019859878,11254.727371390687,9726.627172791907,5969.811602630699,4441.711404031919,1196.639283809614,331.46091478916605,4.5625,2814.525,2809.9625,7.3125,2.75,2.9625,1.6,0.37305634650006114,0.2210812492639092,0.15197509723615193,0.26673164302140373,0.10632470347865741,0.41166334010137184,0.0386069936013107,0.97868766193303,0.9092270566378946,0.06946060529513542,0.9547328618113962,0.023954800121633868,0.9811659794765457,0.0024783175435156846,0.23236000000000023,0.16416000000000008,0.5853719999999998,2913.0,442.0,2471.0,1178.0,1735.0,4782.0,1869.0,1522.0,212.0,1310.0,467.0,1055.0,3236.0,1714.0,653.0,95.0,558.0,207.0,446.0,847.0,194.0,211.0,31.0,180.0,80.0,131.0,244.0,33.0,36.0,6.0,30.0,18.0,18.0,39.0,3.0,0.8585897321108475,0.8521627070549623,0.006427025055885216,0.7875491022979055,0.07104062981294201,0.8397905251852019,0.01879920692564563,0.5195751190185547,0.4825772237934869,0.0369978952250678,0.39708364948164565,0.12249146953690904,0.5766146179055802,0.05703949888702553,23.300880432128906,20.431299574207515,2.8695808579213917,21.84349043481052,1.457389997318387,33.49548790976405,10.194607477635145,2501.071889638899,376.65591651829334,2124.4159731206055,927.7328425069327,1573.3390471319663,4015.8782914356357,1514.8064017967367,72.0154803276062,49.46673861557501,22.548741712031187,62.43259566789493,9.582884659711269,92.06801614193247,20.052535814326276,7.587348142531057,5.5818129303004005,2.0055352122306562,6.549203234993591,1.0381449075374656,8.178596694701358,0.5912485521703017,cnn,bicubic,cnn,gan,cnn,gan
45,6009.0,2686.0,1420.0,478.0,196.0,67.0,4331.0,1878.0,877.0,211.0,108.0,64.0,3067.0,1035.0,591.0,313.0,175.0,108.0,177.55,27.325,150.22500000000002,69.275,108.275,233.425,55.875,118965.8,120337.475,1371.675000000003,117417.55,1548.25,123617.05,4651.25,0.47586320000000004,0.48134989999999994,0.0054866999999999,0.46967020000000004,0.006193000000000004,0.4944682,0.018604999999999983,1380.0141583387617,12384.879317407645,11004.865159068884,4432.718122841419,3052.7039645026575,1209.3463399320415,170.66781840672024,4.575,6204.725,6200.150000000001,10.35,5.7749999999999995,3.1,1.475,0.43075891228839447,0.2511768716099758,0.17958204067841865,0.36846901243090663,0.06228989985748784,0.5152358543123416,0.08447694202394718,0.9779210341603706,0.9091360914891045,0.06878494267126611,0.9620050441019116,0.015915990058459006,0.9785520720198795,0.0006310378595089094,0.2919319999999995,0.18774799999999958,0.6447360000000001,3139.0,518.0,2621.0,1284.0,1855.0,4963.0,1824.0,1897.0,261.0,1636.0,599.0,1298.0,3616.0,1719.0,841.0,120.0,721.0,292.0,549.0,1040.0,199.0,292.0,42.0,250.0,123.0,169.0,319.0,27.0,36.0,7.0,29.0,25.0,11.0,59.0,23.0,0.972300577759934,0.8864983228372836,0.08580225492265037,0.9332365243883389,0.03906405337159502,0.9128723727483576,0.05942820501157631,0.6033483028411872,0.5061338640633037,0.0972144387778835,0.4773345285910171,0.12601377425017013,0.6072408353444168,0.0038925325032295177,24.607078552246094,20.022205627989024,4.58487292425707,24.02608941262588,0.5809891396202147,34.3213009480387,9.714222395792603,3052.0515135884325,459.2061312297129,2592.8453823587197,1198.2756973146272,1853.7758162738053,4530.585585950099,1478.5340723616664,71.82405767440797,51.10438994939905,20.719667725008918,68.69121882181497,3.1328388525929967,90.46372119602746,18.639663521619497,7.67097701112537,5.7612136076560585,1.9097634034693112,6.646044790818552,1.0249322203068179,8.193947459924726,0.5229704487993558,gan,cnn,cnn,gan,cnn,gan
46,6855.0,3165.0,1779.0,580.0,208.0,92.0,4662.0,2214.0,1227.0,393.0,189.0,103.0,3569.0,1448.0,825.0,443.0,267.0,154.0,205.475,34.1,171.375,88.925,116.55,276.85,71.37500000000003,118538.15,119175.125,636.9750000000058,117057.425,1480.7249999999913,122161.575,3623.425000000003,0.4741525999999999,0.4767004999999999,0.002547899999999992,0.4682297,0.005922899999999898,0.4886463,0.014493700000000054,1418.436350285881,12039.532317263642,10621.09596697776,3857.8798718997505,2439.4435216138695,1153.6284647016496,264.80788558423137,4.8875,6211.25,6206.3625,7.3375,2.45,3.25,1.6375000000000002,0.5172057629444956,0.30991127659051215,0.20729448635398345,0.4352334403214521,0.08197232262304349,0.6474866495049009,0.13028088656040526,0.9755720641218234,0.9127498383997699,0.06282222572205354,0.9636715137839899,0.011900550337833549,0.976298821009357,0.0007267568875336528,0.36411199999999977,0.23987999999999976,0.726316,3056.0,562.0,2494.0,1420.0,1636.0,5469.0,2413.0,1912.0,302.0,1610.0,750.0,1162.0,3639.0,1727.0,953.0,150.0,803.0,354.0,599.0,1167.0,214.0,346.0,46.0,300.0,146.0,200.0,364.0,18.0,53.0,7.0,46.0,22.0,31.0,74.0,21.0,1.0427456668690245,0.9301581010678562,0.11258756580116824,0.9644206806552484,0.07832498621377604,0.9108527987366345,0.13189286813238998,0.632344055175782,0.538210888486355,0.09413316668942695,0.5252301981963683,0.10711385697941367,0.5969417226966449,0.035402332479137044,24.12183380126953,19.963931672740728,4.157902128528804,25.484307440929115,1.3624736396595836,31.362307120114565,7.240473318845034,3186.630757951739,522.7488528001352,2663.881905151604,1369.4773665304529,1817.153391421286,4981.453956290654,1794.823198338915,68.2497721672058,50.2422208629141,18.007551304291702,64.18773108831374,4.062041078892065,87.27863824283703,19.02886607563123,7.638663830780567,5.8751554157224835,1.7635084150580838,6.805535330591397,0.8331285001891704,8.270184811409344,0.6315209806287765,cnn,cnn,cnn,gan,cnn,gan
47,6974.0,3328.0,1819.0,634.0,273.0,117.0,4580.0,2219.0,1119.0,359.0,174.0,103.0,3116.0,1350.0,893.0,491.0,303.0,185.0,214.3,39.95,174.35000000000002,99.8,114.50000000000001,288.35,74.05000000000001,116266.475,116142.225,124.25,114639.925,1626.550000000003,119624.2,3357.7249999999913,0.46506590000000003,0.4645689,0.0004970000000000252,0.4585597,0.0065062000000000175,0.47849679999999994,0.013430899999999912,1545.381851260202,8493.385811496843,6948.0039602366405,4440.810650380808,2895.4287991206056,1290.3350068661894,255.04684439401262,5.2,3122.0875,3116.8875000000003,10.275,5.075,3.2875,1.9125,0.619891228549243,0.3967505254745787,0.22314070307466427,0.5349998367103207,0.08489139183892225,0.7641972001021876,0.14430597155294467,0.9727521692381723,0.9271379838810716,0.04561418535710071,0.9604387825529882,0.012313386685184113,0.9733434168544622,0.000591247616289925,0.3823800000000003,0.24380799999999983,0.7578679999999995,2859.0,585.0,2274.0,1389.0,1470.0,4915.0,2056.0,1811.0,336.0,1475.0,740.0,1071.0,3861.0,2050.0,933.0,164.0,769.0,373.0,560.0,1257.0,324.0,369.0,55.0,314.0,165.0,204.0,390.0,21.0,66.0,8.0,58.0,29.0,37.0,67.0,1.0,1.0971248557660152,0.9668640998675498,0.1302607558984653,1.027801382043676,0.06932347372233916,0.9987565881521229,0.09836826761389228,0.6469955444335938,0.571606730343774,0.07538881408981979,0.5326127838576209,0.11438276057597285,0.6563335134065689,0.00933796897297512,23.92041015625,19.672865039668977,4.247545116581023,25.036465159617364,1.1160550033673644,34.938681134488434,11.018270978238434,3136.6799626350376,565.6154984225167,2571.0644642125208,1427.6161196586659,1709.0638429763717,4908.888630767684,1772.2086681326464,69.64537544250487,48.745237619173714,20.900137823331157,66.4075354943634,3.2378399481414704,94.15372693953685,24.50835149703198,7.548882379733025,5.9368553114820575,1.6120270682509679,6.76004601038174,0.7888363693512854,8.17507132898186,0.6261889492488342,cnn,cnn,cnn,cnn,cnn,gan
48,7431.0,3476.0,1907.0,611.0,251.0,111.0,5162.0,2515.0,1309.0,361.0,197.0,93.0,2958.0,1156.0,797.0,509.0,302.0,167.0,226.975,41.2,185.77499999999998,97.975,129.0,290.825,63.849999999999994,112349.325,113156.6,807.2750000000087,110340.225,2009.0999999999913,119982.625,7633.300000000003,0.44939729999999994,0.45262639999999993,0.0032290999999999848,0.44136089999999994,0.008036399999999999,0.47993050000000004,0.030533200000000094,2017.2009198924036,9039.949368197826,7022.748448305422,4355.943382673894,2338.7424627814908,1226.5937400719463,790.6071798204573,4.9875,3125.8875,3120.8999999999996,9.0,4.0125,3.4625,1.525,0.7503121579544729,0.48409190285664855,0.2662202550978244,0.6169386552973816,0.13337350265709136,0.7919681487867922,0.0416559908323193,0.9693256468686556,0.9224280120796753,0.04689763478898035,0.9586632582996699,0.010662388568985715,0.9727099415014726,0.0033842946328169754,0.39849599999999974,0.24655200000000005,0.8187920000000002,2881.0,562.0,2319.0,1355.0,1526.0,4943.0,2062.0,1842.0,330.0,1512.0,704.0,1138.0,3464.0,1622.0,947.0,175.0,772.0,364.0,583.0,1143.0,196.0,369.0,62.0,307.0,141.0,228.0,398.0,29.0,64.0,6.0,58.0,30.0,34.0,80.0,16.0,1.1058885659868634,0.9845287570008995,0.12135980898596388,1.0015875914168115,0.10430097457005183,0.9724808954851037,0.1334076705017596,0.6519536972045916,0.58964274051832,0.062310956686271624,0.520175720111002,0.13177797709358963,0.6116414353775355,0.04031226182705616,23.566390991210938,19.30805952195078,4.258331469260156,25.145966838113964,1.579575846903026,33.067162754479796,9.500771763268858,3186.0649586081536,553.3051614345055,2632.759797173648,1357.1511863697797,1828.913772238374,4806.973066382868,1620.9081077747142,70.40002880096436,47.838412716577295,22.56161608438707,66.3519887075643,4.048040093400061,91.72965457433021,21.329625773365848,7.5588389994184375,5.912077179076175,1.6467618203422623,6.728841240129972,0.8299977592884655,8.147513220488714,0.588674221070276,cnn,cnn,cnn,gan,cnn,gan
49,7479.0,3529.0,1967.0,672.0,270.0,131.0,5027.0,2353.0,1251.0,350.0,156.0,83.0,3006.0,1117.0,760.0,436.0,257.0,139.0,229.025,42.05,186.97500000000002,103.45,125.575,301.025,71.99999999999997,111097.125,110649.225,447.8999999999942,108969.65,2127.475000000006,117052.25,5955.125,0.44438849999999996,0.4425969,0.0017915999999999488,0.4358786,0.00850989999999996,0.46820900000000004,0.023820500000000078,2054.9670325174766,9344.125721550847,7289.15868903337,3700.0140080907104,1645.0469755732338,1349.546474562199,705.4205579552777,5.0125,3049.1875,3044.175,8.6875,3.675,3.1375,1.875,0.8062393554928027,0.5407427746422238,0.2654965808505789,0.6803469642128736,0.12589239127992913,0.8870577270699606,0.08081837157715788,0.9680565416022496,0.92161257979736,0.04644396180488963,0.9603764644816165,0.007680077120633122,0.9712995510275906,0.003243009425340948,0.3975479999999998,0.2577920000000001,0.7489759999999996,2851.0,570.0,2281.0,1368.0,1483.0,5074.0,2223.0,1785.0,315.0,1470.0,729.0,1056.0,3224.0,1439.0,936.0,160.0,776.0,369.0,567.0,1073.0,137.0,379.0,57.0,322.0,153.0,226.0,373.0,6.0,60.0,6.0,54.0,37.0,23.0,75.0,15.0,1.0986276311158403,0.9504928375616778,0.14813479355416248,1.0251902717939034,0.07343735932193685,0.9243245671504156,0.17430306396542472,0.6357051861472431,0.5718493489781391,0.06385583716910403,0.5358642284641979,0.09984095768304524,0.5785968193202287,0.05710836682701448,22.77291107363999,18.264466245658696,4.508444827981293,24.244233028963208,1.4713219553232193,30.22725591994822,7.454344846308231,3132.1873763112603,541.7809174101563,2590.406458901104,1402.46029181406,1729.7270844972004,4690.022853721209,1557.8354774099485,68.56937266082969,47.02496432664338,21.544408334186308,67.2971108141588,1.2722618466708866,88.85880274714435,20.289430086314667,7.537924368292336,5.913575195831632,1.624349172460704,6.7323915523187905,0.8055328159735451,8.161688887802175,0.6237645195098391,cnn,cnn,cnn,gan,cnn,gan
50,7329.0,3359.0,1837.0,668.0,252.0,131.0,4928.0,2292.0,1209.0,421.0,139.0,102.0,3316.0,943.0,572.0,381.0,274.0,171.0,223.975,40.75,183.225,101.125,122.85,305.625,81.65,111735.675,111397.95,337.7250000000058,111929.95,194.27499999999418,117656.225,5920.550000000003,0.44694269999999997,0.44559180000000004,0.0013508999999999327,0.44771979999999995,0.000777099999999975,0.47062489999999996,0.023682199999999987,2688.932267104255,7680.444981255356,4991.5127141511,3415.280397499018,726.3481303947628,1403.44935011118,1285.4829169930752,4.9625,28.3625,23.4,8.4875,3.5250000000000004,3.475,1.4875000000000003,0.8345768282439708,0.5713872183651165,0.2631896098788543,0.6541585254135593,0.1804183028304115,0.9205547090196857,0.08597788077571489,0.9642999394393523,0.9281887013629969,0.03611123807635541,0.9613252449307683,0.002974694508584008,0.9694385269701374,0.00513858753078511,0.3704600000000001,0.24639200000000006,0.7376000000000001,2876.0,553.0,2323.0,1489.0,1387.0,5272.0,2396.0,1713.0,299.0,1414.0,707.0,1006.0,2994.0,1281.0,885.0,153.0,732.0,336.0,549.0,1132.0,247.0,353.0,53.0,300.0,141.0,212.0,387.0,34.0,55.0,7.0,48.0,24.0,31.0,69.0,14.0,1.055026617621348,0.9337281186926432,0.12129849892870492,0.8884134765457975,0.16661314107555059,0.8831409273538396,0.17188569026750844,0.6128503799438478,0.5554621260846027,0.057388253859245175,0.4703196926973767,0.1425306872464711,0.5500297458274881,0.06282063411635974,21.80547332763672,17.013533202931285,4.791940124705434,21.22388537786901,0.5815879497677088,27.42295438121073,5.617481053574011,3034.2565522789973,516.3516496370316,2517.9049026419657,1322.8476665766925,1711.4088857023048,4655.918969009443,1621.6624167304453,64.21896648406982,46.383484621555546,17.83548186251428,60.965107866260226,3.2538586178095983,80.87559891156272,16.656632427492895,7.538484730981251,5.868773321819243,1.6697114091620078,6.814653270606216,0.7238314603750347,8.201913273815519,0.6634285428342679,cnn,bicubic,cnn,gan,cnn,gan
51,7472.0,3363.0,1827.0,664.0,259.0,137.0,5006.0,2168.0,1029.0,377.0,199.0,107.0,2938.0,870.0,620.0,402.0,250.0,158.0,229.5,42.7,186.8,104.45,125.05,302.95,73.44999999999999,108245.55,109997.725,1752.175000000003,109596.075,1350.5249999999942,115792.825,7547.274999999994,0.4329822,0.4399909,0.007008700000000034,0.43838429999999995,0.005402099999999965,0.46317129999999995,0.03018909999999997,2106.0972908446483,12241.90892277428,10135.811631929631,4167.302929510877,2061.205638666229,1569.0789574059613,537.018333438687,4.8375,6225.1,6220.262500000001,9.425,4.5875,3.35,1.4875000000000003,0.9279680347360646,0.6151196010753051,0.31284843366075954,0.7411889624779258,0.18677907225813883,0.9574842467259922,0.0295162119899276,0.9644727654598657,0.9091737056405039,0.055299059819361784,0.9561213072234797,0.008351458236386056,0.9676396903516598,0.003166924891794043,0.3730000000000001,0.1807639999999999,0.7628120000000002,2985.0,562.0,2423.0,1483.0,1502.0,5304.0,2319.0,1726.0,296.0,1430.0,651.0,1075.0,2681.0,955.0,871.0,153.0,718.0,333.0,538.0,1040.0,169.0,347.0,46.0,301.0,143.0,204.0,366.0,19.0,56.0,6.0,50.0,26.0,30.0,65.0,9.0,1.0158582351501981,0.9025769813891062,0.11328125376109188,0.8548135398048253,0.1610446953453728,0.8318635774701483,0.18399465768004986,0.5871775846462697,0.5392691076558549,0.04790847699041478,0.437113912333734,0.1500636723125357,0.5057225520140483,0.08145503263222142,20.606103893369436,15.641946983523667,4.964156909845769,18.233559040352702,2.372544853016734,24.51014926843345,3.9040453750640154,3032.3368319233414,507.2482635406777,2525.0885683826637,1267.688479530556,1764.6483523927855,4412.2044149016665,1379.8675829783251,65.53666847851127,45.917057648301125,19.61961083021015,55.21708209959325,10.319586378918025,75.94633427080697,10.409665792295698,7.5689649546011495,5.873280705666861,1.6956842489342883,6.780106782717473,0.7888581718836765,8.181261757981982,0.6122968033808327,cnn,bicubic,cnn,gan,cnn,gan
52,7867.0,3564.0,1962.0,733.0,310.0,149.0,5339.0,2435.0,1267.0,477.0,218.0,131.0,2724.0,671.0,511.0,310.0,216.0,118.0,238.4,41.725,196.675,104.925,133.47500000000002,306.5,68.1,109798.7,108376.45,1422.25,108965.975,832.7249999999913,115226.8,5428.100000000006,0.4391948,0.4335058,0.005689,0.4358639,0.00333089999999997,0.4609072,0.02171240000000002,2261.968338652284,9250.716243006205,6988.7479043539215,4516.839379706516,2254.8710410542326,1379.3526133453609,882.615725306923,4.75,28.75,24.0,8.2375,3.4875000000000007,3.225,1.525,0.9904195464227705,0.6870321922263003,0.3033873541964702,0.7875745562137746,0.20284499020899593,0.9984278375561442,0.008008291133373646,0.961144018867109,0.9209186054179117,0.04022541344919728,0.9544266546705444,0.006717364196564546,0.9680732812269891,0.006929262359880117,0.3780439999999998,0.1741400000000001,0.763012,2926.0,562.0,2364.0,1524.0,1402.0,5567.0,2641.0,1758.0,290.0,1468.0,663.0,1095.0,2514.0,756.0,902.0,152.0,750.0,342.0,560.0,1070.0,168.0,358.0,48.0,310.0,136.0,222.0,382.0,24.0,47.0,5.0,42.0,17.0,30.0,64.0,17.0,1.0483707701882852,0.8714849336274971,0.17688583656078805,0.819773566588152,0.22859720360013314,0.7858566372701787,0.26251413291810644,0.6157121658325204,0.5107924516894853,0.10491971414303514,0.4322229261742905,0.18348923965822994,0.4581491903634731,0.1575629754690473,22.13813018798828,15.557557766325772,6.580572421662509,18.36762746796012,3.770502720028162,21.179434211924672,0.9586959760636091,3067.5328735709227,489.7745326986534,2577.7583408722694,1249.3349154803436,1818.197958090579,4374.863899683085,1307.3310261121624,64.3932288169861,41.572423458332196,22.8208053586539,50.745477062184364,13.647751754801732,61.21123926993459,3.181989547051508,7.569665021809361,5.900693913766917,1.6689711080424443,6.860511658430416,0.7091533633789453,8.218117414937176,0.6484523931278146,cnn,bicubic,gan,gan,gan,gan
