sample_idx,metric_a,metric_b,n_methods,raw_pearson,raw_spearman,oriented_pearson,oriented_spearman,interpretation_level
0,speed_mae,wpd_mae,19,0.9876434535574474,0.9912280701754386,0.9876434535574474,0.9912280701754386,within_sample_across_methods
0,speed_mae,wpd_w1,19,-0.11105611974573773,-0.41754385964912283,-0.11105611974573773,-0.41754385964912283,within_sample_across_methods
0,speed_mae,wpd_bias_abs,19,-0.15313295293684925,-0.32280701754385965,-0.15313295293684925,-0.32280701754385965,within_sample_across_methods
0,speed_mae,grad_mae,19,0.765847279292832,0.2,0.765847279292832,0.2,within_sample_across_methods
0,speed_mae,grad_w1,19,-0.6173303018236914,-0.7403508771929824,-0.6173303018236914,-0.7403508771929824,within_sample_across_methods
0,speed_mae,grad_kurtosis_abs_delta,19,0.1947083610857041,0.1,0.1947083610857041,0.1,within_sample_across_methods
0,speed_mae,psd_log_l2,19,-0.6505367504215096,-0.7473684210526316,-0.6505367504215096,-0.7473684210526316,within_sample_across_methods
0,speed_mae,psd_slope_abs_delta,19,-0.5855356391608274,-0.6210526315789474,-0.5855356391608274,-0.6210526315789474,within_sample_across_methods
0,speed_mae,exceed_abs_t5,19,0.6491761791566526,0.32280701754385965,0.6491761791566526,0.32280701754385965,within_sample_across_methods
0,speed_mae,exceed_abs_t10,19,-0.11302495380184233,-0.17192982456140352,-0.11302495380184233,-0.17192982456140352,within_sample_across_methods
0,speed_mae,exceed_abs_t15,19,-0.10918011841144547,-0.3175438596491228,-0.10918011841144547,-0.3175438596491228,within_sample_across_methods
0,speed_mae,exceed_abs_p90,19,0.27787103517981776,-0.008771929824561403,0.27787103517981776,-0.008771929824561403,within_sample_across_methods
0,speed_mae,comp_curve_l1,19,-0.794931521251638,-0.7327776045490842,-0.794931521251638,-0.7327776045490842,within_sample_across_methods
0,speed_mae,comp_abs_t5,19,-0.6864439279382503,-0.5618966169115914,-0.6864439279382503,-0.5618966169115914,within_sample_across_methods
0,speed_mae,comp_abs_t10,19,-0.7376022338618358,-0.6587621000886906,-0.7376022338618358,-0.6587621000886906,within_sample_across_methods
0,speed_mae,comp_abs_t15,19,-0.803731528926248,-0.712280701754386,-0.803731528926248,-0.712280701754386,within_sample_across_methods
0,speed_mae,pd_distance,18,-0.36150161225897764,-0.42208462332301344,-0.36150161225897764,-0.42208462332301344,within_sample_across_methods
0,speed_mae,mt_distance,18,0.72785108232155,0.4695562435500516,0.72785108232155,0.4695562435500516,within_sample_across_methods
0,speed_rmse,wpd_mae,19,0.9983619765732853,0.9912280701754386,0.9983619765732853,0.9912280701754386,within_sample_across_methods
0,speed_rmse,wpd_w1,19,-0.08800083336754734,-0.39473684210526316,-0.08800083336754734,-0.39473684210526316,within_sample_across_methods
0,speed_rmse,wpd_bias_abs,19,-0.12491660895174327,-0.2912280701754386,-0.12491660895174327,-0.2912280701754386,within_sample_across_methods
0,speed_rmse,grad_mae,19,0.8074796775755905,0.21754385964912282,0.8074796775755905,0.21754385964912282,within_sample_across_methods
0,speed_rmse,grad_w1,19,-0.5443030133047342,-0.7263157894736842,-0.5443030133047342,-0.7263157894736842,within_sample_across_methods
0,speed_rmse,grad_kurtosis_abs_delta,19,0.28962061652690724,0.07543859649122807,0.28962061652690724,0.07543859649122807,within_sample_across_methods
0,speed_rmse,psd_log_l2,19,-0.6041922750073775,-0.7403508771929824,-0.6041922750073775,-0.7403508771929824,within_sample_across_methods
0,speed_rmse,psd_slope_abs_delta,19,-0.5747590208988426,-0.6210526315789474,-0.5747590208988426,-0.6210526315789474,within_sample_across_methods
0,speed_rmse,exceed_abs_t5,19,0.6328167719037184,0.3157894736842105,0.6328167719037184,0.3157894736842105,within_sample_across_methods
0,speed_rmse,exceed_abs_t10,19,-0.16563156407958077,-0.22982456140350876,-0.16563156407958077,-0.22982456140350876,within_sample_across_methods
